,txt
2670,자장가용으로 보던 영화였는데 계속 생각에남음4번에 걸려 결국 다봄 보다보면 어느새 마구마구 뒤로감기 하며 누가 누구엿나 생각하고 맞춰보고 추리하는 자신을 발견하게됨 결국 범인못마춤 개띵작 
2672,천재 감독의 레퀴엠 
2674,낡은 것들에 대한 사랑을 낡은 방식으로 말해서 케케묵은 냄새가 나서 좋다 
2675,영화는 재미있는데 엔딩이 이해력이 떨어지나 폭발할 비행기에 왜 타며 비행기는 폭발도 안되고 모비딕이란 호프집이 단서인듯 하다가 일이 잘 해결이 안된것 같다 
2676,이정도면 꿀잼이지ㅋ 간만에 잼있게 봤습니다 
2677,여주인공이 제일 매력없는 캐릭터 주제곡이 주인공인 영화 
2678,장혁 장혁 하는 이유를 알게 됨ㅠ ㅠ 그저 갓혁 
2679,해리포터 리메이크 안하나 
2680,장혁 겁내 멋있어 잘생겼어캐릭터가 장혁한테 완전어울림 
2681,내 인생의 목적은 명사와 동사로 이루어진 말이었는데 그냥 하루를 살더라도 그 순간 순간 행복하고 즐겁고 새롭고 웃음이 나는 그런 하루를 보낼 것그냥 지나가는 일상이라도 뒤돌아보면 늘 내 가슴을 설레게 하는 것이라는 것잊지 않을게요 고맙습니다  
2682,여자 연기자 똥품 잡고 나온게 좀 얼굴에 맞게 이름은 맞게 쓰네 다 늙어서 계속 나오는 송영창요즘 영화판에 많이 남자 배우들도 욱 혁 이름하고 얼굴하고 매치되는 이름을 쓰라 얼굴은 다 준식 준팔 성수 성식 성팔이 같이 생겨서 
2683,사랑 사랑이 뭘까 
2684,여균동 특유의 화장실 코미디 그냥 만화같은 영화 쌈꾼들의 이야기 그리고 그 안의 컬트적인 상황과 인물들 이정재의 재기발랄한 매력을 보게 되었고 김옥빈의 블링블링은 언제나 즐겁다 
2685,불편한 진실과도 같은 영화 
2686,넘지루하지만사랑에대한 생각이 바뀌게되는 영화 
2687,장면을 본것같은기분상상하면 무섭다 
2688,미야자키는 우리의 마음을 훔쳤다 
2689,아름답고 슬프고 찬란하다 잊혀지지않는 첫사랑 말레나 다시오지않을 내 유년기를 향한 그리움 말레나 눈물폭탄 ㅜㅜ 
2690,삶의 의미를 다시 돌아보게 하는 픽사다운 영화 
2691,이거 뭔데 이렇게 긴장됨 전쟁의 참혹함까지 실감나게 볼수있었네요 무섭기까지 했음 
2692,나이들고 또봐도 넘재밋다 
2693,차라리 국제수사 말고 국제미아로 해서 필리핀에서 미아가 되고 수감까지 되면서 탈출하는 내용이였으면 더 재밌었을 듯 넷플릭스 썸네일 영상도 딱 그런 느낌이라 기대 많이 하고 봤는데 
2694,진짜 디씨가 디씨했다 
2695,나도 내가 이루고 싶은 꿈을 오늘 밤 이룬다면 너무 꿈같고 행복하겠지만 허무할 것 같기도 하다 정말 내가 오늘 죽을지 내일 죽을지도 모르면서 1년 후 10년 후의 모습을 기대하고 그 목적을 향해 가는게 한편으로 참 우습다 매일 눈을 뜨고 활동할 수 있음에 감사해야겠다 
2696,몇 번을 봐도 감동적인 영화 정말 좋은 영화다 개인적으로 차승원 배우 작품중 최고로 친다 
2697,매력적인 이찬실과 장국영 벼랑끝에 서 있어도 희망은 있다 
2698,관람 하시는걸 적극 추천합니다현대사회에 쩌든 아직 성숙하지 못하고 방황하는 어른들을 위한 최고의 애니메이션 
2701,아 금같은 내시간 
2702,용기가 필요했던 그 때 아쉬움으로 곱씹는 순간을다시는 후회할 일 없었으면 하는 마음으로 봤어요내 마음을 정확하게 표현해야 겠어요 
2703,태어나서 진짜 처음으로 영화 평점 남긴다 진짜 감명 깊게 봤는데 평점 보고 소름돋아서 처음으로 평점 남긴다도대체 이 영화 개연성 없다는 소리하는 애들은 마블영화나 한국영화 어떻게 보냐 평소에 맨날 아무 생각 없이 살듯이 아무 생각 없이 영화를 봐서 그런가 이상하게 외국 영화는 꼭 평점 테러하는 것들 때문에 평이 낮더라 수상하다 진짜 ㅋㅋㅋ 
2705,연기 빼고 모든 게 별로였다 스릴이 큰 것도 아니고 전개도 느슨해서 보는 내내 지루했다 
2706,오 반전연기가 섬뜩해서 소오름 ㄷㄷ 
2707,불륜영화 같아서 기분 안좋았음 
2708,영화보고 운 거 정말 오랜만이다 
2709,진짜 어무 감동적입니다 가족이랑 다같이보다 다같이 울었네요 
2710,노잼인데 김유정은 진짜 이뻣다지루하다 
2711,프레디 왤케 짠하냐  얼마나 공허했을까 뭘 해도 채워지지 않았겠지 
2712,교황이 아니라 인간을 보여주어서 그래서 이 영화에게 고맙다 영화라면 다른 사람의 입장이 되어보는 것 다른 관점을 보여 주어야 한다고 생각하는데 바로 그 역할을 충실히 해냈다고 생각한다 
2713,웃은적 단 1번도 없음 그냥 그저그런 킬링타임 영화 
2714,오디오 기러기 토마토 스위스 리효리 
2716,소울을 보기전엔 항상 목표와 꿈에 얽매여 살아온 삶을 되돌아보며 삶의 사소한 부분 부분이 우리의 삶을 결국 이뤄내는 거랄까 
2717,위험하지만 멈출 수 없는 본능 
2718,ㅠ 너무 감동남자들간의 의리와 한여자를 향한 사랑 디너아웃썰 
2719,와대박영숙이 
2720,이해안가는 스토리며 인물인물들중간까지 보다 하차 
2721,감동적인 내용이 없는데 감동적인 영화 
2722,빨갱이 조지는 영화인줄 알고 신나서 보고있는디 에라이 머여 이게 ㅡㅡ 
2723,그저 가볍게 보기 시작했는데 마음을 줘버렸다 
2724,이 영화는 내인생에 최고의 영화다 
2725,재미만 있구만 눈들이 너무높아졌나 
2726,너무 귀엽고 사랑스럽고 멋져서 보는 내내 행복했어요 오랜만에 불편한거 하나없이 즐겁게 영화를 봤어요 이런 영화 만들어주신 감독님 배우님 그리고 수고하신 모든 분들 넘 감사하고 멋져요 짱 
2727,오늘 다시 감상했습니다다시 봐도 감동입니다 
2728,베니스와 아카데미가 동시에 좋아할 영화 
2729,수이랑 음악하는 게이같은 x때문에 보는내내 짜증난다역겨워서 토할거 같다 남의 말에 말하는 x가지도 짜증난다미스캐스팅 
2730,꼭 보세요 꼭이요 꼭 꼭 
2731,뻔하고 잔잔하고 심심한 연출 그냥 착한영화 ㅠ 
2732,영화가 전하는 가치 생명의 소중함 낙태라는 이름으로 살인을 저지르지는 않는지 성찰하게 하는 염화 
2733,연약한 데이의 순수한 예술성과 치열한 경극인생은 곧 격변하는 사회 속 전통예술의 운명이었다 이영화의 본질은 사랑과 운명이다 예술과 이념 인생의 관계를 이보다 더 극적이고 환상적으로 재현할 수 있을까 
2734,너의 삶은 언제나 all right 
2735,200년후 인간들도 감탄하면 볼 영화 
2736,나만 당할 수 없어서 평점을 이렇게 남긴건가 
2737,보는내내 너만 생각나더라 난 괜찮은데 넌 
2738,영화 고르다가 기대안하고 봤는데 김래원진선규씨 연기는 물론이고 범죄도시 나오던 배우들까지 깨알로 출연해서 재미있었습니다작년부터 올해까지 코로나로 인해 영화관을 못가서 집에서 봤지만 스크린에서 크게 봤으면 다 같이 즐겁게 봤을 것 같아요김래원씨 사투리며 우직한 모습에 흐뭇하네요 영화 정말 재미있었어요 
2739,다시보니 명작이다 마음이 따뜻해지는 드라마 
2741,아이들과 함께봐서 더욱좋았어요 
2742,아니 연기를 넘 잘함 꼭 앞시리즈 2편보고 보기 
2743,이 영화가 의미하는바가 무엇인가요 
2744,인생 뭐 있어 걍 사는 거지 
2745,마음이 두근거리면서 한편 영화보는 내내 마음이 슬퍼지면서 생각이 많아지더라구요섬뜩한 장면도 있었구요이내용이 제발 영화이야기로만 있길 기도해봅니다 
2746,업up만큼 감동적 
2747,영상미 음악 모두 감동적임 
2748,열등감에서 시작한 28조 자산가의 쿨하지 못 한 스토리 
2749,1편부터 8편까지 전편 주행중 별이 다섯개예요 별이 다섯개 
2750,전작 2편이나 다 보고 감상평을 쓰자이거 한편 달랑 보고 이해도 못하면서 무슨 감상평이라고 쓰고들 있나 
2751,평점이 9이상은 되는 영화임 
2752,일라이자가 똑똑한게 아니라 나머지가 멍청함을 알게해주는 초반 진행 자기만의 유니버스를 만들고 싶었던 감독의 억지스러운 캐릭터 모으기 및 마무리 각각의 캐릭터는 따로 있을때 빛 났다 
2754,굿 재밌다 재밌어 우주 많이 재밌어 재밌어 
2755,추천안해요ㅠㅠ 마지막에가서 감동이나 뭉클이있을줄알았는데ㅠ 전혀 너무뻔한스토리 
2756,말레나는 인생 그 자체 아름다움에 대해 지독하게 생각하게 해준 모니카벨루치에게 경의를 
2757,집에서 넷플릭스로 보고 영화관 가서 한 번 더 봤는데 짱이에요 ㅠ한 번 더 보러 갈까 생각 중이에요  
2758,왘ㅋㅋㅋ반전으로 날 속인 감독에게 나도 모르게 감탄이 나왔다 oo로우 미 
2759,삶은 살아가는 것 자체로 의미가 있다는걸 깨닫게 해준 영화 대단하고 거창한 일을 해내는것에 집착하기보다는 일상의 사소한 것에 살아있음과 행복을 느끼며 살아야겠다 인생이 무의미하다 생각될때마다 꺼내볼것같은 소중한 영화입니다 
