,txt
3233,예전에 차태현나오는 신과함께 보고이번에 마동석나오는거봤는데 너무재미있고 내용도알차고 좋았어요ㅋㅋ 
3235,코로나속 더 소중해진 일상 
3236,이미 지나왔고 또 앞으로 살아갈 삶에 대한 이야기 
3237,너무 잼있네요2시간이 그냥 지나간듯꼭보세요 
3238,역시 믿고 보는 디지니픽사보다가 좀 울컥해서 26먹고 눈물 찔끔 흘림 
3239,액땜하고 갑니다 
3240,마블하고 비교하면 확실히 떨어지지만 감만에 코로나라서 못보다가 본영화여서 그런지 괜찮았다 
3241,평범한 메시지도 비범하게 그려내 마음에 새겨주는 탁월한 이야기 
3242,우선 재미가없어요 취향차이기는 하겠지만 저에겐 심하게 지루한 영화였어요 
3243,아이랑 너무 재미있게 봤어요스토리 영상 다 너무 좋았어요영혼 이미지가 너무 기여워요 
3244,애니메이션이 정말 더이상 어린 친구들만 보는것이 아니라는게 다시한번 느껴질정도로 어른들의 매마른 감정들을 불러일으키는 작품이네요 어릴때 애니메이션이라는 매체를 처음 접하고 지브리와 디즈니같은 대형기획사 작품은 무조건 챙겨보는 덕후가되었는데 항상 놀라운것 같아요 이번 작품은 어릴때는 생각없이 보내던 하루하루가 정말 즐거웠고 그저 하루하루를 살면서 같은 일상에서도 행복을 느끼곤 했는데 어른이 되고나서는 이제는 현실보다는 미래를 생각하며 자연스레많은것들을 등에 짊어지고 힘든 하루를 살아가고 있는데요미래로 치중되어있던 나의인생을 현재로 조금은 돌려주는 작품인것같아요하지만 일상을 살다보면 다시 시선이 미래로가겠죠이런작품이 많이많이나와서 현재를 즐길 수 있게 만들어주셨으면 좋겠어요 감사합니다 
3245,현대 시대에 살고 있는 모든 이들이 시청해야하는 필수적 다큐 한번쯤은 토론해보고 싶은 주제 앞으로의 미래를 생각해보게 해주는 영화 
3246,지루해 인사이드아웃 기대했는데 갑자기 성격이상한애가 나와서 감동주려하다가 말았어요 
3247,22를 보는 내내 나같다는 생각이 들었는데 특별한 자격이나 목적같은게 없어도 된다는 걸 알게 해주는 영화라 정말 좋았어요 어떤것이든 열정을 갖고 있는 사람이 항상 부러웠거든요 
3248,끝까지 남아 승객 구출에 애 쓰고 이후 승객 모두 생존 했는지 확인하려는 모습에서 눈물이 핑 돌았네요잔잔한 감동과 울림이 있는 영화입니다 
3249,주인공 비슷하게 사는사람 많음그런 사람들 땜에 주변사람 짜증남마지막장먼은 통쾌햇다 
3250,노아가 잘 생기기긴 했는데 좀 더 상 남자였으면 하는 바램 ㅋㅋ 엘은 어떻게 조면 이쁜것 같기도 하고 어떻게 보면 못 생긴것 같기도 하고내용이 유치하긴 함 오글거리는 부분이 많음 1편보다는 좀 더 성숙해진 느낌 
3251,내용도신선하고재미있게 보았습니다 
3252,예전에 그알에서 다뤘을 땐 되게 깔끔하게 정리해주던데 이 영화는 홍수아 연기땜에 집중도 안되고 화장때문에 더 무서움 귀신같음 
3253,해피엔딩이라서 만족 
3254,다른걸 떠나서 이런 신박한 상상을 기획 영상으로 표현했다는거에 대해 엄청난 점수를 주고싶다 이 창의성은 대체 무엇 넘사벽이네 
3255,여긴 주인공도 주인공이고 노래 연기 스토리 모든게 완벽 
3256,왜이리 난해하고 찝찝하게 풀어나가는지 꼬였던 실을 풀수는 없는가 
3257,여러의미로 인생영화네요 
3258,정말 재밌어여볼만한 영화에요 
3259,크리스틴 스튜어트의 연기가 좋았다 
3261,딸아이와 봤는데 아이는 잼있대요후반부 찡하긴한데 잔잔하게 스토리가 흘러서 지루한 느낌도 있었어요 
3263,돈 아까운 영화 개봉 했었나요 
3264,영상미랑 스토리가 넘 좋았어요 아이들의 몰입도도 최고였어요 
3265,시간 가는 줄 모르고 봤습니다 영상도 예뻐요 
3266,마음챙김의 철학과 방법을 가장 잘 표현하고 있는 애니메이션 
3267,보면서 울었어요 감동적이고 내 인생을 어떻게 살아야 하는지 알려준 영화 
3268,오늘 부터 제일 좋아하는 영화요ㅎㅎ올해 25이지만 정말 정말 무기력하게 하루하루 죽은 사람처럼 내일이란 게 없이 살았어요 희망도없고 꿈도 없고 그냥 태어났으니까 살고 하루 종일 누워있었어요 내일이 온다는게 눈뜨면 내일이라는게 너무 당연해서 정말 싫었는데 나같은게 뭘 할 수 있을까 그런 생각도 많이 하고 살았는데 저한테는 이 영화가 희망을 주네요 다음에 또 이영화를 다시 볼 때에는 저의 모습이 저 자신에게 더 맘에 들었으면 좋겠어요 오늘이라는 건 저주가 아니고 선물이죠 너무너무소중한 선물이요 당연한 게 없다는 것 다시 느껴요ㅎㅎ 시간이 좀 더 지났을 때 이 영화 또 보고 꼭 다시 평점 달러 올게요 ㅎ 그땐 정말 무기력한 지금과는 다른 제 자신이 저 스스로가 더 만족하고 좋아진 모습으로요 진짜 저의 속마음은요 하고 싶은거 되고 싶은 것도 많고 전부 다 이루고 싶어요 저 할 수 있어요 다 할 수 있어요 파이팅 
3269,이미 불속에 있으면서 불씨에 집착하다니 얼마나 어리석었던가 
3270,진짜 이 영화는 세월이 흘러도 다시 찾게되는 영화입니다 정인이 노래부를때 울고 후반부에서 석영이 취조실에서 정인을 꽉끌어안는모습에 또 한번 눈물을흘리고 마지막으로 정인이 기차역에서 석영을 위해 사라지는데서 한번 눈물흘렸습니다 그리고 끝에 석영이 다시 농촌에 학교를 찾아갔을때 정인이는 이미 죽고 정인이 남긴 흔적만 보는 석영의모습과 또 정인이 심은 나무가 세월이흘러 많이 자라 석영도 죽어서 둘이 죽어서야만 같이한다는거에 슬펐습니다 yesterday when i was young 흘러나올때마다 울컥했습니다 
3271,면허를 딸 때 1종 대형을 따야하는 이유 운전 액션씬만 볼만 했다 
3272,재미있었습니다ㅎㅎ잔잔하니ㅎㅎ 
3273,전체적으로는 잔잔하지만 그 안에 담긴 청춘들의 이야기가 공감됐어요 중간중간 재밌고 귀여운 포인트도 있어서 힐링용으로 추천합니다 특히 한상혁배우님 정말 귀여워요ㅎㅎ 
3274,긴 말 필요 없이 그냥 최고 
3275,야한거 생각하고 봤다가 반성하고 감동받게되는 영화 뜻밖의 수작 
3276,넘나리 재밌어요 역시 믿고보는 디즈니 픽사 
3277,주식해보고 영화만드세요 
3278,20여년동안 믿고 보는 픽사가 전하는 감동의 애니메이션 
3279,이제 파수꾼 제작진은 믿고보면 되는것인가 
3280,악기를 잘부는 친구는 너 그거 계속해도돼를 듣고 싶어서 나 이거 그만할래를 말한 것 이겠지 이 영화 정말재즈하네 
3281,영화관을 나온 지 삼십 분째 아직도 모르겠다는 생각이 가득하고 끝내 찾지 못한 무언가가 남아있다 그치만 영화는 더할 나위 없이 좋았다 내추럴한듯 과하지 않은 영화 그리고 과연 내가 찾을 수 있을까 
3282,내 기준 최고의 크리스마스 영화 
3285,스토리도 좋고 연기도 훌륭했던 영화 
3286,목적없이 살아도 돼 마음의 불꽃은 그것만으로 충분해 
3287,인생영화 중 하나를 만났다 
3288,페미 현 땜에 1점 준당ㅠ 
3290,oo이형 나가 ooo싫으면 
3291,정말 괜찮았어요 액션도 괜찮았고 되게 잼있었어요친구들도 빵터졌어요 
3292,반전도 있고 나름대로 스릴넘쳤음 스토리가 예상하기 쉬움 하지만 예상한만큼 더욱더 흥미진진해짐 
3293,기대가 컸는데 기대보다 더 재밌게 봐서 감동적임와우 얘는 좀 큰일이네 뭐 지구에서 알아서 해주겠지헤ㅔㅔㅔ이 영화끝났어 집에 가 
3294,올만에 픽사가 픽사 했내요 어린이보단 어른이 봐야할영화인듯 
3295,보다가 잤어요 중국돈 받은 티가 나는 영화 비추입니다 
3296,너무좋다머리를 비우게 하는 작품이에요 
3297,저는 정말 재미있게 봤습니다 꼭 삶의 목적좋아하는 분야때문에 우리가 사는 것이 아니라 삶을 살 준비가 되었다는 이유만으로 지구에 온 것 
3298,한지민이란 배우만 보였다 찍는 영화마다 참 매력적이다 
3299,영화보면서도 내 불꽃은 뭔지 계속 생각했던 나를 돌아보게 되는 영화 
3300,메인 스토리까지 도달하는데 너무 오래걸려서 지루했음 내가 지루한게 유독 싫은건지 나랑 프랑스영화가 안 맞는 건지 
3301,토이스토리니모 시리즈로 우정에 대해메리다와 코코로 가족에 대해인사이드 아웃으로 감정에 대해 말해오던 픽사가이번에는 인생에 대한 얘기를 한다 
3302,어른을 위한 애니메이션 재즈를 좋아하는 나에겐 또다른 선물 
3303,진심으로 말합니다 여기 별점 5점 준짱깨나 조선족들 이야기 믿지마시고속이 더부룩해서 토하고 싶으시다면꼭 보세요 억지 신파에 자기네가 에베레스트에 주인도 아니면서티베트국가 훔치려고 하는개수작 영화그 이상도 그 이하도아닙니다 
3304,이정재 김의성 이성민 나온대서 그래도 좀 기대하고 봤는데 그냥 딱 b급 코미디 영화 개인적으로 소재는 생각보다 신선했는데 연출이 너무 부자연스러웠음 ㅋㅋㅠ 배우들 연기가 그나마 살렸달까 
3306,머리도빠지고주름투성이어도 잭니콜슨은 멋있다 아저씨배바지입고있어도 멋있다 
3307,목적없이 흘러가는 삶이라 자책했었고 가치없는 삶이라 생각했다 나와 같은 이들에게 추천하는 영화 하루하루를 목적없이 음미하자 
3308,청춘들의 성장통같은 이야기바삭바삭 크로와상 asmr때문에 영화를 보다가 너무 너무 배가 고파졌다 
3309,그러게 칼로 찔러죽이지 전기로 지지니까 그 사단이 난거아냐 
3310,재밌구만 ㅋㅋㅋ 뭔 악평이 이렇게 많어 ㅋㅋ 아무 생각없이 보세요 ㅋㅋ 웃김 
3311,살다살다 이렇게 더러운 영화도 오랜만 현실반영도 적당히 해야지 실제처럼 할거면 차라리 다큐를 찍어야지기분만 더러워졌어 
3312,최고의 명작 입니다 다른편도 기대하고 있어요 
3313,지금 이순간을 감사히 즐겁게 살아가면 된다는인생에 의미을 전해주는영화내요 
3314,윤종빈 천재구나 이 영화를 이제야 보다니일베들은 싫어하겠지만 
3315,누가 재미 없다 그랬냐잉 시방 졸잼이여 
3316,지금 보는 중이다 나가고 싶다 절대 보지마세요 진짜 돈낭비 장난 없어요 
3317,감독과 연기자분들께 박수를 보냅니다 ㅡ정치인들 눈치를 보게 될텐데 실화바탕잊혀졌지만 그들의 대통령 사면반대 
3318,영화가 좀 루즈한데 재밌음 
3320,애니메이션이기에 표현할 수 있는 부분을 극한으로 살리면 나오는 결과 
3321,러시아영화라고 생각하기힘든 수작입니다 
