,txt
1025,20대때 처음봤을땐 지루하고 습한 느낌 가득했으며 뭔가 우울한 영화라고 생각했다 마흔에 다시보게된 이 영화엔 너무 많은것들이 새롭게 보여서 내 감정들이 파도친다 
1027,책도 읽었지만 데이지가 과연 그럴만한 가치가 있는 여자인가란 원초적 생각이 들다가 전쟁 직후 세계강대국에 오르기 전의 근본없던 미국이 가지고 있던 낙관적 태도 꿈 희망적인 것들과 개츠비의 유사성을 알고 나니 데이지는 중요한게 아니더라 
1028,스릴 감동 모두 느껴져요픽사시리즈 중 가장 좋아하는 작품 
1029,그냥 보다 보면 눈물이 흐른다 내 삶도 의미 있구나 너의 것들을 좀 더 사랑해야지 
1030,개봉당시에는 몰랐는데 다시 보니 전도연 참 젊고 이쁘다 성형괴물들의 세상에서 아름다운 보석같은 여배우로 힐링했다 당시 전도연 32살이었는데 왜케 애기같고 이쁜지 
1031,한 표의 행사를 위해 그 많은 희생이 필요했다 
1032,역사를 영화로 재탄생 시켜주셔서 감사합니다좀 더 많은 사람들이 이 영화를 보길 바랍니다 
1033,모든 감정을 담아내는 눈빛 
1034,중간에 영화를 끄고싶을정도의 불편함 
1035,22살인데 보다가 울었다 ㅠㅠ 감동적이고 난리 존잼 흙흙 
1036,인생의 나침반 같은 영화 
1038,내 돈 시간 보지마셈 
1039,배우들의 연기력과 외모에 빚진 영화 
1040,이런 스릴있는영화는 극장에서 개봉했어야하는데 참아쉽다 중간중간 암걸리는전개도 있었지만 진종서 연기가 너무 소름돋았음  상도 받았을텐데 
1041,생각보다 너무 재밌고 감동적이에요 
1042,잔잔하고 끝까지 흥미롭게 봤어요 배울점이 많은 영화인 거 같습니다 
1043,볼만한영화 ebs에서 봤는데 영화관에서 보다 tv로 보면 딱좋을듯한영화 이런사랑도 있다는것을 보여주고있네요 철이없어 재미로하는 사랑할때 그때는 몰랐고 뭔가 진실함애듯함이 왔을때는 때는 늦으리 영화스토리답다 
1044,너무 재미있게봄 슬프면서 재미있음 
1046,재미있다이런영화좋앙 
1047,여자라서 그런지 느와르 장르 별로 안좋아하는데 비열한거리는 진짜 수작인거같아요 연출이며 스토리며 연기며 정말 잘만들었어요 민호 진짜 비열해서 짜증나고 조인성은 넘 멋있는데 결말에서 너무 불쌍해요 그리고 여기 나오는 인물들 다 비열한데심지어 병두도 그 중에도 민호가 제일 비열함 
1048,사랑합니다 에드워드 노튼ㅠㅠ 
1049,저 얼굴을 어떻게 사랑 하지 않을 수 있을까 보는 동안 내가 연애 하는 것 같았다 큐대 끝자락 연애라니 귀엽고 조금 가벼운 마음으로 보기 좋았다 헤일리 루 리차든슨도 우는 연기 감정 잘 잡고 콜 스프로즈는 눈빛이 섹시했다 너무 사랑 한다면 놔줘야할 때도 있다는 대사에 뇌리가 남는 가장 좋은 예시의 현실 영화 한 장면에서 온기가 닿고 안아 준 적 없었다는 것에 숙연해지고 닿을 수 있다는 것에 감사하게 되며 실제로도 병을 가진 사람들이 본다면 현실은 어떻게 느낄까 그리고 그들을 응원해주고 싶은 마음이 들었습니다 
1050,에드워드 노튼 나오미 왓츠 최고의 배우들의 만남가슴이 먹먹해지는 사랑ㅜㅜ 
1051,성별갈등 조장영화 
1053,그레이브 인카운터 하위호환이미 그레이브인카운터같은 페이크다큐 호러를 본 사람은 그냥 비슷한 부분만 인지하게 되고 공포는 못느낀다노잼 
1054,이수짱 이수형 여기서보네요 형님최고 
1055,공포영화 좋아하는데 나한텐 진심 1등영화잠설치고 가위눌리고 무지 무서웠음 
1056,안맞으면 제발 일찌감치 헤어져라 
1058,재미있게 시청했어요 킬링타임용으로 괜찮아요 
1059,이거 진짜 너무 재밌게 봤는데ㅋㅋㅋ추억이 가득한영화 
1060,이런 영화가 있었다니잠안와서 뒤척이다 영상미에 틀어놓은게 끝까지 다 보게되네사랑은비극이다무슨 죄를 많이 지어 또 사랑에 빠지냐고마지막 웃겼슴불륜남 또 시간많대 
1061,로맨스는 너무 뻔해서 잘안보게되는데 진짜 재밌게봤다영상미 스토리 연기 다좋았음동양과 서양을 다볼수있고 결국엔 사랑을 찾아나가며 어디로 튈지 모르게 전개되는 내용이 내취향다때려박은느낌 
1062,서론이 너무 심각하게 길어 심각하게 지루하네요중후반부 부터는 볼만한데 초중반이 보기힘드네요 
1063,좋다구 이런거 콘택트도 그렇고 이런 색감이랑 휴머니즘과 아련한 추억이 섞인 sf물 
1064,사랑을 믿지않았었는데 이 영화가 내 생각을 살짝 바꾸게한다해피엔딩이었었으면 좋았을텐데ㅠ 
1065,아 그냥 최고ㅜㅜ 2007년 영화였다니부부가 같이 보시길 강추합니다 
1066,오래전보고오랫동안 여운이남았던영화인데월터너무멋있고 나오미왓츠두진짜이뻤어요 
1068,이혼 선언하는 여자는 소비를 아주 주체적으로 하고 이혼 당하는 남자는 전 하나 살 생각을 안 하고 ㅋㅋ 아 그 영화 한번 내용 알차네요 ㅋㅋ 
1069,갑자기 나타나는 빠른 전개가 당황스럽다 태어나는 것에 귀하고 천한 것은 없다는 말하고자 하는 바는 알겠으나 내용 전개를 확실히 풀어내 나가지 못한 것은 아쉬움으로 남는다 
1070,무슨 90년대 싸구려 홍콩 느와르보다 못한 전개라고 할까나  액션씬 타격감도 없고 한 두방에 다 픽픽 쓰러지고  어휴 ㅠ 
1071,시간가는줄 모르고 봤던거같다 여운도 길었고 거의 라라랜드급의 인생의 파노라마를 보여주는 연주곡도 너무 좋았고 뭔지모르게 울컥했던거 같다 
1072,에드워드노튼  반전매력 
1073,너무 감동적이였고 또 보고싶어요 
1074,택시 운전사나 변호인 태극기 휘날리며와 같이 지난 우리 역사를 진중하게 돌아보는 작품을 기대했는데 그런건 전혀 없었다 마치 외계 벌레 대신 일본군이 나오는 스타쉽 트루퍼스 같았음 
1075,그냥 인생영화 계속 생각하는 영화 
1076,아오 아줌마뇬 화딱지나네 
1077,이 영화는 레게노 그 자체다 이 영화는 90년대 생들의 심금을 울리는 영화이다 그 당시 우리와 같은 나이대였던 태일이가 우리와 같은 시간을 보내고 대학생과 사회초년생이 되어가는 우리에게 와닿는 문제들과 같은 것을 고민하며 90년대생의 공감을 이끌어낸다 영화 중간 중간 삽입된 장면과 ost가 치열한 경쟁속에 바쁜 삶을 살아온 우리의 인생에서 저 멀리 묻어두었던 어린시절의 추억을 다시금 끌어내게한다 영화보면서 울어본적이 언제인가  근 몇년만에 질질짜면서 봤다 진짜 이영화는 레게노다 
1078,그래서 서로를 뺀 모든 걸 가진 그들은 결국 행복할까 
1079,싸이코 시에라 사기대작전 
1080,잔잔하게 보기너무좋고 사랑하는 사람과의 관계가힘들다면 더 보기좋을것 같네요 
1081,꿀잼명작인데 사람들이 모르네 
1082,다시봐도 눈이 호강이 되는 영화이다ㅎㅎ 
1083,평을 안적을 수 없게 만드는 수작입니다 아이들에게 꼭 보여주고 싶은 영화 입니다 아이들도 평생 마음 속에 간직하지 않을까 싶네요 극장에서 못 본게 안타깝게 느껴지는 명품애니 입니다 
1084,마지막에 펑펑 울었네요 
1085,비현실적이지만 대리만족할 수 있어 가슴만큼은 따뜻했어요 모든 사람들이 다른 사람에게 해를 끼치지 않을 것을 고심하며 산다면 세상은 좀 더 아름다울텐데 ㅠ 
1087,지루함이 1도 없이 영화가 훅 진행됩니다아기꼼 넘 이뻐이뻐  저 모습들을 어떻게 담아냈는지 신기합니다 touching  
1088,부모에게 아이는 몇주부터가 아니라 생기는 순간부터 소중한 존재라는걸 깨닫게해주는 영화였어요ㅜㅠ 엄마가 애비한테 해준 말이 안떠남 
1090,쩐다 이게 어떻게 대학교4학년 졸업작품이냐 
1092,정말 아름답다 사랑이란게 이런거지 평론가들은 다 미혼인가 참으로 불쌍하다 깊이 몰입해 본 영화가 한편이라도 있을까 영화를 온전히 감상할 수 없다니 참 안좋은 직업 
1093,약간 코엔 형제 삘나는 영화 우연히 캐스팅 때문에 봤다가 2시간을 몰입해서 봤다 잔잔하지만 그 만큼 힘이 있는 영화 같다 감독의 차기작이 무척 기대된다 
1094,감동적이고 교훈적인 애니메이션이었으나 조금 심오한 내용이 담겨져 있어 지루하게 느껴지는 구간들이 있었습니다 
1095,후반으로 갈수록 급전개 깊이가 없어짐 
1096,하나 같이 다 공감된다 
1097,요새 개봉되었으면 천만은 찍었을듯 정말 유쾌한 영화 
1098,잔잔한듯 알찬 영화좋았다 
1099,김가은 조낸 이쁘다누가 결혼할지 모르겠지만  전생에 나라를 구한 사람일듯평점은 김가은에 대한 나의 마음 
1100,30대 여성입니다 개인적으로 여자들이 공감하기는 좀 힘든 영화같습니다 감동도 재미도 액션도 스토리도 그 어느 것에도 아무런 감정도 느끼지 못했어요 영화볼때는 웬만하면 10초 앞 버튼 안누르는데 정말 많이 눌렀어요 계속 언제끝나를 외치며 본 영화입니다 많이 지루했어요 
1101,웃긴 영화인줄 알고 봤는데 세상 교훈이 넘치고 감동도 넘치고 음악도 넘치는 영화 ㅠㅠㅠㅠ 인생영화 등극했어요 앗 물론 재미도 넘쳐용 
1102,와 너무 재밌다ㅠㅠㅠ영상미 연출 내용 뭐하나빠지는게 없이 몰입도도 장난아님 오랜만에 너무재밌게본영화 
1103,정말 재밌게 봤네요어른들을 위한 동화라고 해야하나 많은 생각을 하게 합니다 
1105,영화를 보면서 디테일이 살아있어서 내가 뉴욕거리에 있는 것 같고 음악과 캐릭터에 감정공감이 잘 되서 울었습니다 
1106,감동받고 배움도 얻고 어른이 힐링 최고봉 
1107,에드워드 노튼의 명연기가 아름다운 배경과 함께 기억에 오래 남는 영화 
1108,너무 좋았다꼭 봐야함 
1109,코로나 시기에 정말 몰입하며 진한 감동을 선사하는 명작입니다 
1110,보는내내 눈물펑펑혀라도깨물어서 따라오라는최고예요 그냥 
1111,메세지는 알겠으나 디즈니가 끼면 꼭 은은하든 직접적이든 피씨의 향기를 풍기더라 
1113,간만에 깔끔한 프랑스 영화 봤어요 
