,txt
1334,인생의 의미에 대하여 아주 깊게 생각되는 어른들을 위한 애니에요 아이들은 지루할수도 있지만요 
1335,진짜 안그래도 슬픈거보고 잘 우는편인데 진짜 너무 펑펑 울었던 영화 요즘 죽음에대한 생각이 너무 많아서 그런지 더 공감된다 
1336,뮬란의 표정이 처음부터 끝까지 무표정이어서 너무 아쉬웠음 연출도 인위적인 느낌이 넘 강함 감동을 받아야할 때에 아무 느낌도 안 듬 중간에 말타는 장면에서는 대놓고 마네킹을 보여주네 
1337,그 사람의 모든 부분을 사랑해서 그 사람 자체를 사랑해서 연애하고 결혼한다는 그런 새로운 관점을 보여주는 영화바람을 피우고 불륜을 저지르는 것 보다 자신의 감정에 대해 솔직하고 사랑하는 사람에게 그 감정을 숨기지 않는 당당한 양다리는 2021 한국 현실에서는 거의 불가능하지만 영화속에서라도 가능하다는 것을 보여주는 신선하고 좋은 영화 
1338,어른인 나도 착한거인아저씨 만나고싶게만드는 영화 
1339,노래는 좋은데내용 개연성이 너무 떨어짐 
1341,진부한 가치를 진정한 가치로 만드는 픽사의 마법 
1342,연출 뭐임 소름돋네 
1343,너무 좋았어요 지금 힘든시기 보내고있는데 좀 많이 위로되는 영화였어요 
1344,흥미로운 세계관 뻔하지 않은 전개 
1345,작은예산으로 최선의영화를 만들었어요대한민국 영화의 미래 입니다다음영화 연출을 기대합니다 
1346,스토리가 이상해ㅋㅋㅋ초중반까지 좋다가망 
1347,헐리우드를 놀라게 한 베스트셀러 작가의 실체 크리스틴과 로라의 찰떡 연기가 볼만하다 영화 마지막 부분의 엔딩 음악도 매우 좋았다 
1349,저는 싱어송라이터를 전공하는 한 학생입니다저의 목적은 유명한 대학을 가고 유명한 가수가 되는것이었습니다근데 영화를 보고난후 만약 내가 그 꿈들을 이루어내지 못한다고해도 오늘의 나는 노래를 부르고 피아노를쳤고그리고 그것들을 했으므로 해서 내가 행복했고 즐거워했기에 내가 원한대로 그 꿈들이 이루어지지 않아도 어제도 그리고 오늘도 난 형편없는 하루가 아니라 정말 소중하고 가치있는 하루하루를 살아왔구나라는 생각이 들었어요 이 영화로 인해 앞으로 내가 어떤 마음가짐으로 살아야겠구나라는 생각을 많이했고 그 생각들로인해 오늘의 저는 조금이나마 성장하여 그 꿈과 한걸음은 더 가까워진것 같습니다 
1350,너무 평이좋아서 기대했나봐요 ㅠㅠ 생각보다 별루였어요 조금 지루하고 감동도 별루  
1351,단순한 sf영화가 아니다 우리는 가상세계에 살고있다 
1352,꿈을 향해 달리는 열정이 부러웠다 
1353,초등학생 때 엄마 손 잡고 보러 갔다가 닭똥 같은 눈물 뚝뚝 흘리고 왔던 기억이 있는데 우연히 페이스북에서 스탠바이미2 소식을 듣고 이 영화에 대해 찾아봤다 어린 나이였음에도 불구하고 정말 감동적인 영화라고 생각했었고 지금도 내 머릿속에 정말 좋은 영화라고 남아 있다 생각난 김에 오랜만에 얼른 보러 가야겠다 ㅠ 
1354,제가 감정이 없는 건지 솔직히 스토리도 제대로 이해 안돼요 어떤 띰인지는 알겠는데 그 띰에서 어떤걸 이끌어내려는 건지 정말 하나도 모르겠어요 감동도 재미도 없고 하품만 주구장창 하다 왔네요 
1355,무엇이던 스스로 좋아하고 그것으로 열심히 살아본적 있는지 다만 실력이 있어도 모두가 데뷔하고 유명작가가 되는 것은 또 아닌 세상 현실대로 똑같은 개미처럼 살더라도 그런 기회와 시절이 있었더라면 최선을 다해 봐야지 한번만 사는 세상 후회가 적다랄까 
1356,잘 만든 애니메이션입니다 저희아이들 엄청 좋아해서 여러번 보고있어요 이번에 아트북까지 샀다는 
1357,1편이랑 3편만 봤는데 스토리도 좋고 배울점도 많고 정말 잘 봤습니다 더빙이 아니라서 그런지 어릴 때보다 디즈니픽사 애니메이션들이 더 와닿네요 추천 
1358,걍 보세요 진짜 찐명작입니다 
1359,oo 육 갑의 표본토나오는 전개 
1360,몰입도 최강 빠져들게 되는 스토리 상상력 가득한 영상 
1361,돈이 한푼도 아깝지 않은 영화 또 보러 갈려고합니다 
1362,크로넨버그 감독의 투박하지만 진중한 연출과 비고 모테슨의 깊은 연기가 맞물려 큰 울림을 준다이런게 영화지마지막 식사 장면의 자식들의 행동과 와이프의 눈빛 톰조이의 눈빛 여운이 남는다 
1363,자신의 진로에 대해 방황하고 있는 사춘기시절의 아이와 함께보면 좋은영화 
1364,이영화봐서 시사대회 정답 엔트로피 맞춤 
1365,장례비가 없어 잔칫날 mc를 봐야 했던 사연배우들의 좋은 연기좋은 작품입니다 
1366,영화관을 나와 내딛는 발걸음 공기냄새부터 길거리에 사람들 과일파는트럭 내 일상의 사소한 순간들이 소중하고 아릅답고 행복하게 느껴졌습니다 살아간다는것의 의미를 다시생각하게 해준 영화 
1367,캐릭터에 맞는 분위기와 연출이 있다는걸 일본판과 한국판을 보면서 새삼 느낀 듯 조제 캐릭터를 너무 망쳐 놓았다일본판은 최소한 몰입하면서 재미있게 봤었다디테일한 연기연출전반적인 분위기 톤이 딱 그 줄거리와 어울리고 그렇기에 조제란 캐릭터가 묘하게 매력적이면서 애잔함과 삶에 대한 담담함의 감정을 느꼈었다면한국판은 뭐랄까 좀 더 담백하고 성숙한 느낌의 연출 연기 그리고 한국의 정서와 현실을 반영한 각색 그로 인한 다소 무미건조해진 분위기 톤으로 인해그것들 자체의 시도는 좋다만 그 결과물은 가뜩이나 담백하고 잔잔한 하지만 독특한 상황 설정과 캐릭터성으로 인해 볼 만은 했던 영화에서유의미한 조미료는 빼어버리니 꽤나 지루한 영화가 돼버린 듯조제의 집에서 남주가 처음 식사를 하는 장면에서의 남주 연기 등 원작과 대비되는 사소한 연출연기 덕분에같은 줄거리임에도 캐릭터 간 감정선이 느껴지지 않고 특히나 조제에 대해 전혀 매력을 느끼지 못하다 보니끝나는 순간까지도 별 감흥이 없는 영화였음한국판을 처음 봤다면 흥행성이 있으니 리메이크했을텐데 원작도 재미가 없을까하는 심리로 원작을 보는 계기가 될 수는 있는 영화결과적으로 원작은 재미있게 봤으니 고마워 할 영화긴 함 
1368,첫관람 후 이틀 연속으로 즉 3일 연달아 시청한 영화 아직 100이해는 안되지만 느낌은 어느정도 받았다 이미 이루어진 미래에서 현재를 바라보는 느낌 
1369,여성평등을 찾아야하는데 여성우대를 바라는 사회풍조를 조장하는 
1370,제목이 스포일러인데 70페센트 지나서야 이해되기 시작한게 함정 
1371,어른들을 위한 영화 꼭 보세요 
1372,마지막까지 누구말이 진짜인지 누구말을 믿어야되는건지 아슬아슬한 연출과 연기가 대단합니다 
1373,어른들을 위한 애니메이션 영화 같아요 후반부 볼수록 뭔가 생각하게 되더라고요 감동적이기도 하고 뭐라 할수없는 느낌 아무튼 잘 봤습니당 
1374,내 인생 영화엔리오 모리코네 음악과의 환상적인 조합최고입니다 
1375,아 뭐지 소설 퇴마록이랑 다른건가요 아놔ㅠㅜ 
1376,정말 요즘사람들 생각하는걸 영화로 만들어 놓았네진짜 잘 만든 영화 의미없다고 생각하던것들도 의미있는거구나 
1377,평점 지금 다는 나는 참 한심하구려 일단 갬성이 너무좋았고 스토리도 좋았어요 그래서 10점 드립니다이 영화보고 6번 울음 
1378,전작들 비해 너무 어두운 분위기 강함 그리고 솔직히 보는내내 조금씩 지겨웠음 
1379,아들을 보내주는 할아버지 존멋 
1380,영화보는 내내 옛날 첫사랑이 생각나더라구요지금은 결혼해서 잘살고있지만 죽기전에는 한번쯤 만나 지나간 세월에대해 얘기해보고싶네요 
1381,인생여행이라 했지만인생의 고민이 뭔가요 
1382,여주가 너무이뻐서 끝까지 봤다 인간의 몸매가 아니다 마네킥보다 더이뿌다 환상 그자체 
1383,이번년도 영화는 다 봤다 ㄹㅇ 최고 
1384,코코  인사이드 아웃 일상의 소중함을 경험하자 
1385,큰 기대없이 봤는데 대단히 감동받았습니다 디즈니 픽사 애니메이션은 언제나 우리에게 소소하지만 다양한 방식으로 감동을 주는 것 같아요 대단한 목적 없이도 그냥 살아서 걷고 보고 바람을 느끼는 것만으로도 삶은 충분히 가치가 있다는걸 
1386,와 복선에 복선을 거듭해서 나조차 헷갈리게 만드는 영화  짐작하다가도 통수맞는 이 기분은 진짜 명작이다 
1387,많은 생각을하게하는 영화 
1388,사이코라 해서 연쇄살인마를 생각하고 봤는데 연쇄살인마보다 더 무서운 사이코패스였다 우아한 모습뒤에 감춰진 광기어린 집착은 소오름 실제로 스토킹을 당한다면 정말 피말ㄹㅣ는 기분이겠구나 싶었던 
1389,사실 현실성있는 영상을원하면 다큐를 보는게 맞다고 생각해요ㅎㅎ 그냥 분위기랑 사랑은 타이밍이다라는 내용을 중심으로 스토리를 짠게 너무좋아요 그냥 인생도 뜻대로는 돌아가지 않지만 사람마음을 주고 사는게 가장어려운거니깐요 
1390,생명공학이나 의학을 공부한 사람들은 왜 외계인이 저렇게 허무하게 무너질수 밖에 없는지 단번에 납득될 것 수 많은 변종 변이 바이러스가 수세기에 걸쳐 출현했지만 인류가 아직 멸망하지 않은 이유는 항체 때문이다 
1391,기획의도가 참 멋지고 의미있는 작품같았다 
1392,하루하루를 의미있게 살고 거대한 목표를 설정해서 그곳에 다다르는 삶만이 삶은 아니라는 것불어오는 바람 뜨거운 태양빛과 같은 자연을 느끼는 것 우연히 들은 노랫말에 귀를 기울이는 것등등의 많은 것들에서 순간의 행복을 느껴보는 것무엇보다 이 모든걸 누릴 수 있게 살아있다는 자체가 삶인건 아닐까 
1393,진짜 보면서 눈시울이 붉어지는 장면들이 많아요 ㅠ 
1394,영화를 보기전 말레피센트가 원작에서처럼 단순한 마녀인줄 알았는데 말레피센트의 흑화는 이유가 있던거였다 어린시절 말레피센트와 스테판 넘 좋았는데 스테판이 점점 미쳐가서 안타까웠지만 말레피센트의 배신감과 분노를 오로라가 풀어줘서 넘 예쁜 결말이어따 
1395,일단 난 빠져들어서 봤음 재밌음 근래본 영화중 몰입도는 최고인듯 
1396,정말 우리나라의 역사를 알 수 있는 멋진 영화였다 
1397,처음부터 끝까지 긴장감을 놓을 수 없다 마지막 결말이 조금 너무 슬프다 울컥했다ㅠㅠ 
1398,다루기 어려운 삶에 대한 정의 
1399,20살이 된 딸이 보고나서 삶의 의미를 찾았다고 울만큼 좋았던 영화네요 
1401,영화제목이 디태치먼트라는 사실을 잊지 않고 봐야할 영화인데 나는 그걸 잊고 본듯 하다 그래서 크게 인상깊다는 느낌을 못 받았다 게다가 이런 촬영기법은 익숙하지않고 혼란스럽기도 하다 상처가 있는 사람에게 진짜 필요한것은 관심 상처받은 사람끼리 서로를 격려하고 관심을 가져주며 희망이 되어간다 
1402,내 꿈이 생각났고 내 삶이 생각 났고 나는 지금 행복한가라는 질문이 생각 났다 내 불꽃은 뭐였을까 라는 생각도 났지만 이내 내 불꽃도 소중한 내 삶의 이유라는 생각이 들었다 당분간 내 인생 영화 
1403,식상한 공포로 시작해 식상한 신파로 끝난다 
1404,나쁘지는 않아요 나쁘지만 않아요원작을 보신 분은 보지마세요 볼 필요가 없어요 원작을 안보신 분들은 이거 보고 나서 꼭 원작보세요 
1405,최고 최고 그냥 최고 꼭 보세요 
1406,평식이형이 8점줬는데 일반인평점이 7점대란건 있을 수 없는거 아닙니까 
1407,초중반의 풍부한 바디감은 어디로잔잔한 진행은 좋았다 
1408,판타지를 좋아하지 않는 나도 꽤 괜찮게 봤다 스페인의 프랑코 정권에 대해 들어본 적이 있다 전쟁속에 피어나는 슬픈동화라니 현실과 판타지를 적절히 섞어둔것 같다 아역배우가 순수하고 청순하니 예뻤다 
1409,실화라는 것 외에는 아무런 감동도 재미도 얻지 못했다 
1410,재개봉 제발 해줬으면 좋겠어요 ㅜㅠㅠ 
1411,각자만의 기준이 있겠지만 나의 경우엔 인사이드아웃소울 신선한 소재에 진부한 스토리가 아쉽다 평이한 영화에 기대를 너무 많이 했나 보다 
1412,보고나서 미소가 지어졌다 세상이 밝아졌고 일상의 소중함을 다시금깨닫게 되었다 우리는 잊고 있었다 여기가 바다라는걸 
1414,뭔가를 즐긴다는 것이 삶의 목적이 될수 있다 
1415,단편애니 토끼 너무 귀여웠음ㅜㅜ이제 디즈니픽사가 내 인생 길라잡이도 해준다 권태롭고 반복되는 일상도 내인생이고 의미있음을 깨닳게 해줬다 보면서도 보고 나서도 생각하게해주는 영화 영화보면서 깨알같이 나오는 한국말 한국어 찾기도 재미중 하나 
1416,추상적인 기법을 활용한 연출이 정말 인상깊었고 인생에 대한 목적과 동기를 끊임없이 생각해나갔던 저 자신을 돌아보게 되네요 인상적인 영상미와 평소에도 재즈를 정말 좋아하는 데 이렇게 소재로 써준 것에도 감사함이 들어요 매력적인 재즈와 동반되는 조의 이야기를 들으며 크게 위로 받았습니다 이런 좋은 영화가 있음을 알고 보게 된 제 자신에게 불꽃이 생겼을 것 같네요 추천합니다  
1417,이정재 황정민의 연기력 대박이에요 
1418,마지막 클라이막스 숨을 못쉬게 만드는 액션과 마지막 강렬한 키스신까지 지나침 없이 훌륭했다 
1420,인생에 대해서 다시 한 번 생각해 볼 수 있도록 하는 영화네요 어른들을 위한 어른의 영화 
1421,파이널판타지 xiv의 글로벌 서버 유저입니다 주인공 마이디 씨와 같은 서버 유저이기에 더 몰입해서 봤네요 게임을 알면 더욱 감동적이지만 원작과 배경인 게임을 몰라도 충분히 즐길 수 있을 것으로 생각됩니다 가족끼리 게임을 통해 마음을 터놓게 된다는 내용이 충분히 감동적이기 때문이에요 파이널판타지 자체의 브랜드가 장수한 게임인 만큼 아는 사람들도 많을 것이기에 가족과 함께 관람해도 충분히 공감할 수 있을 것으로 보여요 
1422,영화의 시간이 흐를수록 천진난만 했던 그의 표정이 점점 어두워지는 것을 보며 가슴이 먹먹했습니다 아무것도 해줄수 없었어서 미안하고 외롭게 떠나게해 죄송합니다 부디 위에서는 행복하고 편안하게 계시길 바랍니다 감사합니다 우리의 대통령 이었어서 
1423,결말 진짜 와 
1424,나는 원작을 보지 않아서 그런가 재밌게 봤는데 다른 사람들은 안그런가보네원작 보고싶다 
1425,최고의 애니메이션 영화를 만났다 
1426,당신에게 아름다운 피아노 음악을 들려주며 인생과 삶을 다시 생각하게 해주는 멋진 영화 입니다 
1427,김민희 연기에 압도당했다 
1428,존윅이 아니라 키아누리브스로 나온듯하다 특히 존윅팬 일본인 나올때 개그영화같았고 사막씬은 참고참았는데 한 오분간 잤다 
1429,연출력 연기력 모두 완벽 보통 영화라면 지켜보는 관객입장으로 주인공에 몰입되어 응원해야하지만 주인공과 그의 가족들 능력이 너무 위협적일만큼 뛰어나서 되려 상대편의 같은 인간입장에서서 몰입했다는ㅜㅎ 
1431,삶이 바뀌었다 좋은 영화입니다 
1432,몰입감이 최고입니다 
1433,실화를 바탕으로 하는 감동적인 영화 
1435,목표를 향해가는 나아가는 과정은 미래의 행복을 위해 그저 참고 견뎌야할 괴로운 시간이었을 뿐이었는데 영화를 보고나서 그 조차 내 눈부신 삶의 일부였음을 깨달았습니다 
1436,인생영화 최고였다 블루 뉴욕 흑인 스토리 영상미 모든 판타지와 감동이 합쳐진 완전체 
1437,솔직히 크게 재미는 없었다 교훈을 주는 과정이 너무 뻔해 보이고 주인공만 한 번 더 살 기회를 준다는게 죽음의 체계를 거슬러 예외를 둔다는 점이 아쉬웠다 
1438,젊음을 위한 나라도 없다 
1439,꼭 봐주시길 바랍니다 깊게 봐주세요 꼭 제발 봐주세요 ㅠㅠㅠㅜ개꿀잼하아아아ㅏ 소장해야지 맨날본다 
1440,최고의 영화영화지이게 
1441,진짜 이거 보면서 잭 에프론이랑 바네사가 서로사겼다길래 진짜 좋아했는데 이미 헤어진지 오래라니  ㅠ 
1442,뭉킁해지는 인생영화 ㅠㅠ 
1443,재미 하나도 없다 단 1도 없다 진짜 뒤로 가면 재밌겠지 라는 생각으로 계속 보다가 그대로다 지루 그자체 
1444,픽사의 상상력은 어디까지일까 뒤로갈수록 감동적이고 음악이 좋다 
1445,제가 잘못살고 있지 않다고 다독여줬어요 모두가 위로받을 영화입니다 
1448,주변에 아무도 없고 사방이막혀있는데 영화를보니 학생이 부럽네요 죽을수있어서 
1449,스토리가 넘 별로여서 5점감점2000년 액스맨 보다 별로여서 4점감점너무 황당해서 1점감점하지만 연기가 좋아서 2점 추가 
1450,감독은 역사에 대해 좀 공부좀 하고 픽션을 가미해라 일본의 역사왜곡 국사의 왜곡이 해도 너무하네 역사를 모르는 사람들이 보고 뭐라고 생각하겠냐 오해하겠네 허구가 해도 너무하다 
1451,재미없다 진짜 재미없다 세상우울하고 허언증환자 조제를 만들었네 
1452,무간도보다 현실적이고 재미있다 
1453,진짜 개노잼이거든요 근데 애기들 연기는 넘 귀엽습니다 근데 그게 다야 암튼 마지막 반전있을줄 알았는데 그냥 그러네요 공포점수 01점 드립니다 
1455,매일 똑같은 일상에 우울하고 무기력한 때 였는데보면서 느끼는 부분이 컸어요 작은 부분에 감사함도 잊고 지냈었는데 내일은 조금 다른 하루가 되지 않을까 싶어요 한번 더 볼 예정입니다 
1456,쿠엔틴 감독의 바스타즈나쁜 녀석들 이후 두번째 쿠엔틴 감독의 영화였다 역시 크리스토프 왈츠의 명품연기가 여기서도 돋보인다 피튀기는 액션은 과장된 액션으로 통쾌함을 주는 듯 하다 쿠엔틴 감독은 항상 악당들은 다 죽이는듯 
1457,개 지림 어른들의 동화 역시 디즈니 픽사 
1458,다들 한 번 쯤은 꼭 봤으면 하는 영화입니다ㅠㅜㅠㅜ 정말 눈물이 나옵니다ㅠㅜㅠㅜ 
1459,1980년대 스토리 시간 버림 
1460,좋은 작품이였네요 음영화 끝나고 쿠키영상은 기다리지 마세요 
1462,감동적이에요최고 
1463,내전 중에 태어난 모든 아이들을 위하여 
1464,이 영화는 살아가면서 정말 삶에 지치고 방향을 잃었을 때의사의 처방을 받아서 보게끔 해야합니다 단순 영화가 아닌 단 한번 주입할 수 있는 인생의 치료제 백신이라 칭하고 싶어요안보신 분들은 지금 당장 보지 마시고 인생에 정답을 찾고자 하실때 보시길 권장드립니다 애니메이션의 영역을 뛰어넘는 철학적인 그 무언가가 있었어요픽사가 픽사했어요 
1465,스타일은 좋았지만 아직은 갈 길이 남은 듯 
1466,맨 마지막에 넘 허무해서 2점감점 
1467,웬만한 영화보고 안우는데 울었어요ㅎ 
1468,이게 영화지영상미가 완벽하다분위기에 압도된다 
1469,우리는 너무 거창한 이유를 찾기만 하다가 소중한 일상들을 놓치고 있지 않을까 떨어지는 잎을 보는 그 순간도 삶의 의미를 채워줄 수 있는 아름다운 순간인 것을 
1470,꼭 대단한 목표가 있어야 멋진삶이 아니라 떨어지는 나뭇잎 어머니의 바느질 바람부는 거리 걷기같은 것들이 삶을 아름답게 만든다 
1471,봐도봐도 질리지 않는 영화 
1472,소중한 사람과 같이 이런 영화를 볼수 있다는것도 인생의 행복한 일부분이 아닐지 
1473,행복은 먼데 있지 않음을생각하게 해주는 영화 
1474,극장 가서 본 영화중 처음 부터 끝까지 지루했던 시간이 하나도 없었음제 기준 단언컨데 최고의 영화였음 
1475,오랜만에 다시 봤는데훌륭한 영화긴 하지만 역시 마지막 결말부분의 전개가 너무나 아쉽다영화 전반의 그 치밀한 구성이 약간 허무해지는 폭력으로 마무리 되는 전개라니뭐 물론 그런 와중에 마지막의 마지막은 또 잘 풀었지만흠 
1476,정말 정말 오랜만에 마음 따뜻한 영화 봤어요 정말 재밌어요 
1477,르노와르 걸작중의 걸작 배우들의 열연죽기전 봐야하는 명작안보면 후회 
1478,내용의 스토리가 앞뒤가 안 맟음 어이없는 전개 
1479,정말 여러번 봐도 감동적이고 예쁜 라라랜드 다시한번 영화관에서 보니깐 새롭습니다 ㅎㅎ 너무 재밌어요 
1480,아직 안늦었다 제목 원더걸스로 바꾸고 갤가돗 크리스파인 텔미 3분만 추라고 해라 cg값 만회 가능하다 제발 
1482,보는내내 속터지고 답답함 ㅡㅡ 
1484,마음 몰랑몰랑해지고 인생에 대해 다시 생각해보았다 
1485,이게 영화냐 평점 10점 준애들은 진심으로 하는얘기냐 전달하고자하는 얘기가 뭐임 만들다 만 영화 
1486,미래와 가까운 멋진영화 스티븐스필버그의 명작중 하나라고 생각 
1487,재미만있구만 ㅋㅋ 1편에 꿀리지 않음 
1488,오스카 후보에 올랐길래 그냥 봤는데 진짜 재미있어요 2시간30분짜리라 좀 부담됐는데 시간 가는줄 몰랐네요 전 정말 재미있었습니다 여운도 많이 남네요 
1489,평점이 너무 높다 초반이 심히 지루함 
1490,잼잇게봤어요 장혁배은멋잇네요 
1491,여자친구랑 재밌게봄ㅋㅋ 
1492,오늘 이 보잘것없는 하루에도 의미가 생겼다 늘 무언가 해야만 하고 무언가가 되어야만 살 가치가 있다고 하는 세상에서 나만 멈춰있는 느낌에 힘들어했던 내게 위로가 되었다 내 삶도 불꽃이 있다고 살 가치가 있다고 다독여주었다 
1493,노래덕에 정말 스토리에 더 몰입할수 있었어요잔잔하게 감동적이에오 
1495,진짜 이건 꼭봐야됨 어른들을 위한 동화 
1496,내 인생 최고의 영화입니다 
1497,박신혜가 다죽인것임 전종서에게 다 말해줌 지능이 떨어짐 
1498,앞서가도 너무너무 앞서갔네요 
1499,처음부터 끝까지 거를 타선이 없는데 나만 웃기나 ㅋㅋ영화가 아니라 snl 본다고 생각하고 보면 개웃긴데 ㅋㅋ 
1500,지극히현실적이면서도현실적이지않은묘한느낌이었습니다 
1501,생각보다는 별로 
1502,밥 먹고 보지 마세요체합니다 재미없어서 체하는게 아니라 몰입이 되서 내가 주인공화 되다보니 다리를 가만히 안두고 속이 답답해오고 소리지르고싶고 아무튼 너무 재밌다 
1504,과거의 인류 너네 때문에 해수면이 상승하고 지구가 오염됐으니 핵폭파 하겠다 하고 과거로 가서 그걸 막는 영화 재미없다 서로 처음 본 주인공이랑 여자는 왜 갑자기 애뜻한 건지 딱히 뛰어난 액션씬이 있는지도 모르겠고 총 들고 뛰어다니는 시간만 김 
1505,재미와 감동 연출력까지 싹 다 잡았다 
1506,디즈니 픽사 조합이라 개봉일날 바로 보고 왔었는데 감동 대박이였다 
1507,용서할 수 있는 용기 하나님 은혜 모두 감동적 
1508,후반에 반전없이 급하게 조잡한 마무리 
1509,한국의 80는 산악지대다 전문인력 양성하자 
1510,말이 필요없습니다 ㅠㅠㅠ 진짜 최애 영화 중 하나 
1511,추리소설계 권선징악의 표본 
1512,최고네요 삶에 지친 어른들을 위한 동화 
1513,그냥 이건 꼭 봐야하는 영화기다린 보람이 있고 완전 기대이상의 감동 스토리 ost 
1514,땀과 결실 진부하지만 무엇보다 중요한 클리셰 
1515,타임킬링용으로 굿 
1516,내용이 신선하고 감동적이며 연출 또한 감각적입니다 무당 굿을 미신과 신비주의로만 치부했는데 우리나라의 오랜 역사 속에서 사람들의 마음을 치유해주는 소중한 전통 문화라는 생각이 들었어요 
1517,간만에 끝나자마자 다시 한번 더 보고싶다는 생각이 든 영화픽사는 우리를 실망시키지 않아 
1518,삶의 첫발을 내딛는 22의 불안을 지워주기 위해 같이 가주는 모습이 인상적 
1519,역대 최고의 오프닝 씬 영화역사상 가장 임펙트 있는 악역을 만들어낸 작품인간의 고뇌와 거짓과 진실을 다루며 인간 내면을 깊이 있게 파고든 수작요즘 놀란 작품은 너무 고민을 많이 하고 있는 것 같다 놀란 최고의 작품이라면 주저 없이 다크나이트 
1520,우리 모두 태어날 때 운것이 기뻐서 운 것이라는 말을 잊지 말자 
1521,기대를 너무 많이한것도 있고 후반이아쉽네요ㅠㅠ 
1522,성취를 위해 앞만 보고 달려온 나에게 삶의 의미를 알려준 영화울컥울컥했던 순간들이 많았다 코코에 이어 인생영화 등극 
1523,와인생영화다 진심 
1524,지금에서야 이 영화를 보았다연기나 스토리에서 최고점을 줄 수 밖에 없는 
1525,난 에이치 빈 디젤 인줄 알았는데 목소리가 너무 비슷해서ㅎ 
1527,계속 돌려보게 되는 영화 
1528,영화가 깔끔하다 쿠엔틴 타란티노 영화처럼 나쁜놈 확실히 정해놓고 확실하게 처단 당한다 뭐자꾸 개연성 이야기하는데 그런거 필요없고 딱 깔끔하게 잘봤음 
1529,삶의 권태를 느끼거나 마음의 여유가 없을때 보세요 
1530,그냥 그렇네요 
1531,21세기에도 시민 케인 대부같은 시대의 흐름에 퇴색되지 않는 걸작이 존재한다는 증거 아마도 21세기 아카데미의 가장 큰 실수로 기억될듯 
1532,기적같은 인성을 가진 사람이 기적을 일으켰다 
1533,영화관에서 못 본 게 아쉬웠다 가족들과 즐겁게 봤다 
1534,코로나 블루에 위로받고 갑니다 홍대 경희대 합격하길 
1535,개노잼 구태의연한 스토리와 구성 연출 최악하정우 김남길이 아깝다근데 두 명도 여기서 연기 되게 어색 
1536,고무마 1억개짜리 영화 
1537,그냥 좋았다 모든게 나 얘기같아서이런 시대에 진정한 위로가되지 않을까 
1538,자본주의 세상에 갇혀 더듬는 잃어버린 것들의 흔적 삶이라는 감옥에 갇혀 읊조리는 갈망 그 통로에 흐르는 개인의 고독과 타인의 온기 어쨌든 인생은 지게차처럼 덤덤하고 느슨한 템포의 이야기를 긴장감 있게 메꾸는 디테일한 촬영과 사운드가 돋보인다 프란츠 로고스키의 매력 또한 십분 발휘된 영화 
1539,심오한 듯 단순한 소확행의 미덕 창의성 비주얼 사운드 스토리텔링 등 모든 면에서 디즈니와 픽사의 이름 값은 충분히 한다 
1540,인생 최고의 영화중 하나사는건 좋은거야 
1541,이수이수이수이수 
1542,코로나시대의 따뜻한위로 
1543,산다는 건 다 그런 거야 누구도 알 수 없는 걸 인생 자체를 즐기고 만끽하자 
1545,이걸 재미있다 말씀하시는 분이 있다는게 너무 놀랍고 역겹다중국어는 모르고 철도 공안과 그냥 공안의 커플이 그냥 그렇고 식사중 84세 중난상 박사의 위인전 인가참나 이딴게 영화라고 세상에나 연기하는 수준들하고는리액션 결정판은 애국심 고취장면은 경찰합창 일까 코로나 때려잡는 중국뽕 정말 처 웃긴다 
1547,진짜 많은 생각을 했네요 20대 초반인데 방학을 너무 허무하게 보내는거 같았는데 이 영화를 보고 어떻게 인생을 살아야 할지 생각을 많이 하게 했네요열심히 다시 살아야겠다는 각오가 다져지는 영화입니다 개인적으로 어린 아이들이 보기엔 스토리가 이해하기 어렵고 영상미를 집중적으로 볼거 같아요 찐어른분들한테 너무 추천합니다 자신의 인생을 다시 돌아볼 수 있는 최고의 영화입니다 추천합니다 
1548,알함발암 때부터 왜 박신혜는 이런 캐릭터만 골라서 출연함 앞으로 박신혜는 믿고 거른다 그리고 김성령이 논개 시전한 장면은 감독이 문제인가 배우가 문제인가 
1549,도굴 잘했내요 
1550,뭔가 보여줄듯 말듯 하다 밋밋하게 끝나버린다 배우들의 연기는 좋지만 스토리의 한계 품행제로의 스토리를 차용한 듯 하다 
1551,예쁘다곱다더 할말이 없다 
1552,인생을 되돌아보게 된 영화 너무 감명받았어요 
1553,공부하다가 쉴겸 보러갔는데 좋았습니다주말 잘 보내고 또 힘차게 한주 시작할게요 
1555,매순간의 소중함을 일깨워주는 영화 
1557,살면서 몇 번이고 보게 될 것 같은 영화 
1559,재미없다 재미가 없으니 몰입도 안되고 그냥 그랬다 차라리 영화 시작전에 짧게 상영한 토끼이야기가 훨씬 재밌었다 
1560,매순간의 소중함 간절함 
1561,스필버그형님 구니스 속편 만들어 주세요ㅜㅜ 
1562,빵빵은 아니고 잔잔하게 흘러감 여주도 그렇고 남주도 보다보면 이상하게 점점 잘생겨지고 예뻐지는 것 같음 
1563,내가머리가꼴통이라진짜 이해를못하겠어영화를 
1565,어른이들의 애니메이션 역시 픽사 다만 약간 재미 부분에서는 아쉽 
1566,지린다역대 스파이더맨중 가장재밌었다 
1567,단행본 원작의 여러 이야기를 하나로 괜찮게 엮어냈고 분위기와 액션 역시 잘 지켜냈다 
1570,픽사 또 한번의 감동 정맣 고맙습니다 
