,댓글,출처
14807,대통령님 서울대 문서위조학과라는 대사를 들을때마다 부끄러움에 수치심이 듭니다 문서 위조는 엄벌에 처해 대한민국에서 공정한 기회를 뺏어가는 나쁜 일이 없게끔 부탁드립니다,./data\문재인.csv
14808,달님 누가 뭐래도 가장 중요한건 달님의 건강입니다 시시때때로 건강 체크 확실 하셔야합니다 너무너무너무 미안하고 고맙고 사랑합니다,./data\문재인.csv
14809,너도 탈모 왔으면,./data\문재인.csv
14810,문재인 고환파괴술,./data\문재인.csv
14811,국회의원도3번으로제한했으면합니다 너무도국기문란은국회에서하는것같씀니다 우리나라대통령업무수행하기참들겠어요남은임기네시길바랍니다,./data\문재인.csv
14812,당신의 성공시기는 50세부터요 240대 고생 많았수리다,./data\문재인.csv
14813,대통령님 감사합니다,./data\문재인.csv
14814,"제가 좋아하는 두분이 함께 사진을
조정래 작가님의 태백산맥은 고등학교 국어시간에 필수 도서 목록에 넣고 수업시간에도 독후 토론 시간을 가졌으면 좋겠습니다",./data\문재인.csv
14815,대통령님 주연 영화인가요,./data\문재인.csv
14818,문프 존경합니다 이게 나라지요,./data\문재인.csv
14819,이니 싸랑해,./data\문재인.csv
14821,댓글조작 댓글삭젤,./data\문재인.csv
14822,댓글삭제 표현의 자유도 막는거냐 중공몽 사대주의자 매국노 빨갱이,./data\문재인.csv
14823,항상 건겅하세요누구보다 애쓰시는 대통령인거 많은 국민이 알고 있습니다,./data\문재인.csv
14824,대통령님 진심으로 존경합니다 너무너무 사랑해요,./data\문재인.csv
14825,대통령님 사랑해요,./data\문재인.csv
14826,ㅋㅋㅋ입국금지나 해,./data\문재인.csv
14827,"문재인 대통령님 개를 가축에서 제외시켜주세요
토리와 마루가 반려견이라면 모든 개도 가축이 아니고 반려견입니다
President Moon Jaein please remove Dogs from the livestock listing If ToriMaru are companion animals then all dogs should be companion animals",./data\문재인.csv
14828,진짜 님 마누라 턱살봐봐ㅜㅜ센과치로 같아,./data\문재인.csv
14829,쓰레기 better than 재앙moon,./data\문재인.csv
14830,문재인 대통령 님제가최근 에서울 선정릉 역 근처 원 밀리언 댄스 학원 김혜랑 jyp 여자 댄서 대표 강민정 30 대 대표 윤여욱 이랑 여자 남자 강사 들이 앞 에서는 저 한테 잘 해 주는 척 들을 하고 뒤 에서는 아무도 모르게 저랑 남들한테 얼굴 을 안 보여주고 협박 하면서 괴롭혀서서울 강남 프리 픽스 댄스 학원 으로 옮겼어요Jyp 배수지 박민영 박진영 이민호 이동욱 박재범 sm 권보아 김태연혹시 는 저랑 서로 잘 모르는 사이 였던 변백현 이 다른 여자 남자 가수 들이나 관련 된 사람 들도 앞에서만 뒤에서는 저를 안 지켜주고 안 보호해주고 괴롭혔어요직장 인 겸 대학생 인 저를Yg 는 절 그나마 좋게 지원해주려고 노력한것같아요,./data\문재인.csv
14831,대통령님 언제 어디서건 늘 건강 유의하세요달님최고 문재인최고 사랑해요대한민국 이문덕,./data\문재인.csv
14832,좌파들 틈에서 빠져 나오시옵소서,./data\문재인.csv
14833,60억어떤세금이 또 올라갈까,./data\문재인.csv
14835,중국 전지역 입국 금지 해주세요 중국 눈치보다가 한국 확진자 늘어 가요 중국 사망자 360명입니다 중국 외교는 마스크와 필수품 정부에서 지원하면 사이 괜찮아요 좀중국 전체 입국 금지 한국도 중국 여행 금지요 ㅠㅠㅠ 한국 확진자 늘어나면 모든 비난과 대통령님 대한 지지율 떨어질 것이에요ㅜㅜ중국 외교는 걱정 말고 문재인 대통령님이 중국 정부에 위로 친서와 기업과 협조해 물질적 지원 많이 하면 중국과 좋은 관계 유지 가능 해요 그러나 중국 일부 격리 가지고 안돼요 중국 전체 격리 당분간 1 2달 정도 바이러스 사라 질 때 까지 철저 해야돼요 사망자가 360 감여ㅕ자가 20000한국에 중국인 많아서 굉장 무서워요 플리즈 ㅠㅠ 중국 전지역 금지 해주세요 ㅜㅜ,./data\문재인.csv
14836,너가 기생충이다 삶은소대가리 재인아,./data\문재인.csv
14837,중국의어려움이 우리의어려움 진짜 제정신이냐 그냥 대놓고 속국이라고해라 다 포기하고 살께,./data\문재인.csv
14838,기생충이라 딱 문재앙 개ㅅㄲ를 비유했네,./data\문재인.csv
14840,자랑스럽습니다 이박이 망쳐놓은 나라 수습하시느라 ㅠㅠ 너무 고생하십니다 언제나 무슨일이있어도 지지합니다,./data\문재인.csv
14841,넘 자랑스럽습니다,./data\문재인.csv
14842,낄낄 빠빠,./data\문재인.csv
14843,사랑해요 이니 함께해요 이니 건강해요 이니 자랑스러운 우리나라 대통령,./data\문재인.csv
14844,존경하는 대통령님감사합니다,./data\문재인.csv
14845,이기적인사람들많네 ㅋㅋ 국가가 왜있는지 좀 생각해야할텐데,./data\문재인.csv
14847,"문재인 대통령님 개를 가축에서 제외시켜주세요
토리와 마루가 반려견이라면 모든 개도 가축이 아니고 반려견입니다
President Moon Jaein please remove Dogs from the livestock listing If ToriMaru are companion animals then all dogs should be companion animals Dogs are our best friends they are not food",./data\문재인.csv
14848,문재인대통령님 보유국입니다,./data\문재인.csv
14849,축구나 쳐보고 한 놈이 가짜뉴스 삼가라고 이 처형당할 놈아,./data\문재인.csv
14850,노무현 대통령님이 그립습니다,./data\문재인.csv
14852,"중국인 입국 금지하라고요
중국 눈치 본다고 무능하다고 말들이
많자나요 이번 총선 지면 어쩔거에요",./data\문재인.csv
14857,우한입국자들 전수조사한다면서 60프로가 거주지랑 연락처도 없다는데 무슨 수로 전수 조사할껀데 맨날 말만 그런듯하게ㅋㅋ그리고 내국인은 격리하고 중국인은 전화확인 이건 무슨 코미디얔ㅋㅋㅋㅋㅋㅋ무증상자 감염가능성까지 있다는데 이따위 전수조사면 방역 다 뚫리고도 남겠다,./data\문재인.csv
14858,httpsnnewsnavercomarticle0160001629478 댓글좀 보면서 정치하세요,./data\문재인.csv
14859,아직도 달님 달님이라고 아직 하시는 분들은 현재 상황이 어떠신가요 살만 하신가요 투표한 제 손가락을 원망하며 그래도 투표했으니 이런 말도 할 수 있다고 생각하네요 언팔 하고 갑니다,./data\문재인.csv
14860,이번 우한 사태 대응 문제점 있음 전세기가 민간기 인데 무슨 침략 행위 인가요 우리 무능 입증 다른 나라와 다른 기준 중국 문제 그리고 중국과 러시아는 동해와 독도 침공 훈련기들도 그대로 돌려 보낸 한심한 진짜 침공은 이런 것 아닌가요,./data\문재인.csv
14861,마스크도 모자라 돈 주고 데려온다고요 인질로 잡혀 잇어서 돈 주고 빼내는 겁니까 이게 나라 입니까 미국 일본은 잘만 데려 오드만 왜 대한민국만 대채 우리 국민을 뭘로 보는건지 자국민보다 중국과 북한이 먼저인 문대통님 정말 대단하십니다4월 총선을 기대하고 기대하겟습니다,./data\문재인.csv
14862,돈을왜줍니까 마스크는 이해하겠지만 직장인들 매달 월급에서 몇십만원씩 꼬박세금떼어가고 진짜 어중간하게 가난해서 나라혜택도못보고 세금진짜삥뜯기는기분으로내는데 그걸왜줍니까,./data\문재인.csv
14863,내가 현정부한텐 말두 못하냐뭐 이러놈이 다있어,./data\문재인.csv
14864,하 중국에 59억 보내준다는데 사실인가요,./data\문재인.csv
14866,대통령님 중국한테 마스크랑 돈 지원하려하지말고 자국민이나 좀 돌아봐주세요,./data\문재인.csv
14867,대통령님 지지했지만 이건 아닙니다 지금 자국민을챙겨도 모자를판에 중국에 60억가까지 준다니요그만큼 저희나라가 부자입니까,./data\문재인.csv
14870,미국은 한국에 군사적 입지를 위해 50 억 달러를 찾고있다,./data\문재인.csv
14871,How long are you going to pay the United States for its military presence in the countryIf you unite with North Korea and spend it on the Korean people its no better Get America out of Korea and stand on your feetWhy did you choose Parasitic Life,./data\문재인.csv
14872,잘자요 대통령님,./data\문재인.csv
14873,저기요 한번도 경험해 보지 못한 나라 만든다고 하셨죠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 한번도 경험해보지 못했네요 어이 정부가 책임진대매 근데 뭐 이백만개를 중국에 입닥치고 가만 있어라 ㅋㅋㅋㅋㅋㅋㅋ 공약은 지랄,./data\문재인.csv
14874,쇼하지 말고 코로나 대책이나 내요 중국인을 출국 금지시키고 있는 중국인들도 좀 내보내세요 제발 진짜 생각이있으면 아직 심각성을 모르는건가요진짜 개답답하네요 진짜,./data\문재인.csv
14878,"공항에 중국인들 피난민 처럼 몰려 온다는데 벌써 원성이 자자 합니다
중국인 입국 금지 안하시면 총선에도
영향 있습니다",./data\문재인.csv
14879,우페렴걸려서 제발 뒤저주세요,./data\문재인.csv
14880,우리나라 주권 국가 맞나요 1년에 벌어지는 모든 일들 보면 외교란 사한 때문에 국민만 피해 봄 이란 파병 현재 우한 사태 역시 드러나 결과,./data\문재인.csv
14881,냐 지금 마스크 가격 봤냐 넌 종자가 준국씨냐 아빠가 왕서방이야 에휴 언제까지 약소국에서 왕노릇할래,./data\문재인.csv
14882,컨트롤타워 말 바꾸는거 존나게 역겹네 진짜 씨발 ㅋㅋ,./data\문재인.csv
14883,우한 폐렴을 우한폐렴으로 못부르고 북한의 미사일을 미사일이라고 못부르는 나라 ㅋㅋㅋ 코로나바이러스 발사체 ㅋㅋㅋㅋㅋㅋㅋ 메르스땐 청와대가 컨트롤타워 우한폐렴땐 질본이 컨트롤타워 문재인이 아가리 그만털어라 마스크 가격 12배인상 ㅋㅋ 중국에 200만개 지원 ㅋㅋㅋ 걱정하지 말라고ㅋㅋㅋ 정신나갔나 해외에서도 우한폐렴때매 나라가 뒤집혔는데 이 정신나간새끼는 걱정하지말라면서 마스크쓰고 있네 청와대까지 우한폐렴이 전달되길 빈다 문정은 문진핑,./data\문재인.csv
14884,존나 싫다 문제인,./data\문재인.csv
14885,북한만 빨지마시고 대한민국 국민을 위해 일좀하시죠,./data\문재인.csv
14886,경제 개박살 정권 박근혜보다 저질정권,./data\문재인.csv
14887,재앙이가 짱깨들한테 집까지 얻어준대요,./data\문재인.csv
14889,재앙이가 짱깨들을 불러 들여서 치료 해 주고 집까지 얻어주는 이유 대한민국 국민들 폐렴걸려 뒤지라는 거다 나라가 망하고 국민들이 죽어나가야 지제상이 될거니까 북한도 일본도 쨍깨들 입국금지 시켰는데,./data\문재인.csv
14890,대가리 깨져도 문재인 왜이렇게 많아 대깨문 소굴이네 정신 좀 차리세요 제발 좀 진짜 ㅈ같네,./data\문재인.csv
14891,우한폐렴인데 코로나 명칭 운운하지 않나 우리의 친구라고 하질않나 ㅋㅋ 우리의 친구가 공장 가동안하니 날씨 아주 맑네요 차량이부제가 너무 실행이 잘되서 그럴까요ㅎㅎ 평소엔 미먼때문에 마스크에 돈써 이젠 우한폐렴 바이러스때메 마스크에 돈쓰네요 ㅋㅋ 삥뜯는 일찐 학폭러 같은데 참친구 맞죠,./data\문재인.csv
14892,대통령님 중국사람들이 한국으로 피신해오고잇어여 방안을 대책해주세여 우리국민들을 지켜주세여,./data\문재인.csv
14893,50만청원 무시하고 50만표 더한당 안찍는다 이제,./data\문재인.csv
14894,"중국 눈치 보느라고 우리 국민 빨리
철수 안한다는 얘기가 많습니다
일본은 발써 전세기 왔다는데
빨리 손 써야합니다
지금은 정치 얘기하고 있을 때가 아닙니다
잘못하다가 다 엉망이 될 수 있습니다",./data\문재인.csv
14895,"사람들 말에 일본 아베는 보통이 넘는 사람이라 일본 국민 중국에서 빨리 철수했고
문재인 대통령은 어바리해서 아직 결정 못내리고 있다는 소리 듣기 싫습니다
중국 우리 국민 철수 빨리 해주십시오",./data\문재인.csv
14896,"중국에는 우리나라 회사 직원 많이
안보내는게 좋습니다
오염도 많고 전염병 창궐하는 지역이고
무대뽀 막무가네 만 내세우는 국가라서
평소에도 거리를 둬야 합니다
친중 정권을 친일 정권 만큼 싫어한다는것을 아셨으면 합니다
중국과 일본은 무역에서든 어디서든
멀리 두고싶어하는게 국민 마음입니다",./data\문재인.csv
14897,여기 삶은 소대가리 똥꼬빠는 정신나간 새끼들 집합소네 ㅋㅋㅋㅋㅋㅋ,./data\문재인.csv
14898,아니 저기요 손소독제가 지금 6천원에 팔던게 16000원에 팔려요 ㅡㅡ 마스크 지원해줄 돈으로 우리나라 국민들에게 손소독제 마스크 정가에 살수있게 해주세요,./data\문재인.csv
14900,우한폐렴 위험인자가 있는중국인 왜 입국을 계속 시키는겁니까,./data\문재인.csv
14901,마포구 사는데요중국인 관광객들 마스크도 안쓰고 다닙니다집에 노인도 계시고 너무 불안합니다집앞에 화장품 면세점이 있어서 더더욱 불안해요,./data\문재인.csv
14902,"김준표 입니다
문재인 대통령님 홍콩에 서요
코르볼 바이러스 약이 개발
되었습니다",./data\문재인.csv
14903,마스크가 어디갔을까요 우리나라 사람들은 마스크 없어서 들어하고 걱정과 불안에 싸여 있는데 중국으로 200만개나 보내시구 참 세상 살기 좋네요 이렇게 좋은 대통령님 있어서,./data\문재인.csv
14904,제발 중국인들 한국 못 오게 좀 해주세요 제발,./data\문재인.csv
14905,코로나관련 게시물은 언제올라와요우한에서온 중궈들은 다시되돌려보내야 자국민이보호되는거 아닌가요 이미 서울 도심활보하는 중궈들도 잇는데 걱정되네요,./data\문재인.csv
14906,"미국 굴지에서 근무하는 2세 아이들이 우한 폐렴 바이러스로 인해 반려견도 먹고 살아있는 박쥐등 쥐등 모든 동물을 먹어 발생된 최악의 바이러스란걸 Sns 로 알고 미국인들이 중국사람처럼 생긴 한국인들도 지나가면 피하고 미개나라국민으로 생각하며 넘넘 혐오스러운 나라로 생각하는게 느껴지며 행동이 안좋개 달라지고 앞으로 더 심할거 같어 걱정이라고 합니다 한국은 이때 개식용금지법을 하고 반려견 보호하는 모습을 세계에 알려야 합니다
정말 넘 심각합니다
야생동물은 박태리아 가득한 쓰래기 먹고 다니는데 그 야생동물을 먹는 우한중국을 알게 되고
박테리아 오염덩어리 쓰레게 먹여 뜬장에서 키우는 반려견들을 산채로 태우고 먹는 국인이 있다는 사실이 알려지면 한국전체가 다 잔인한 국민으로 알게되어 협오국가로 더 알려질겁니다
우한땜에 전체 중국인은 물론이고 한국인들까지 미개협오국에서 온걸로 보고피하고 있는 느낌을 벌써 느낀다고 합니다 빨리 정부는 개식용금지법 하고 개농장 모두 철폐해야 합니다",./data\문재인.csv
14907,우한폐렴을 우한폐렴이라 하지 코로나 바이러스 용어조차 검열 공산당,./data\문재인.csv
14908,자국민 보호부터 해라,./data\문재인.csv
14909,국민청원 50만 답변 제대로 안하고 어느나라 대통령이냐 예멘때부터 알아봣다 중국 북한 눈치만 보는 빨갱,./data\문재인.csv
14910,어우 진짜 이런새끼가 대통령이라고 개 토악질이 나오네,./data\문재인.csv
14911,문진핑 ㅅㅂ답도없는개통령 시진핑똥꼬나빨면서살아라 진짜 볼때마다꼴보기싫다,./data\문재인.csv
14912,자국민보호 할줄모르는 사람인줄 알았지만 이정도 일줄이야ㅋㅋㅋ다른나라들은 심각하게 대응중인데 지혼자 심각하게 생각하지말란다ㅋㅋㅋ메르스때 지랄지랄하더니 지가 임기에 있을때는 가만 있네어떻게 이렇게 앞뒤가 다를까마스크를 자국민들한테 뿌려야지 중국에 퍼준다니자국민도 없어서 못쓰는 판국에 역시님의생각은 쩜우한폐렴 걸린사람들이 한국에 들어와서 치료한단다ㅋㅋㅋ그사건이 생각나네헝가리 유람선 침몰했을때 비행기태워 구조원들 보낸사건전세계인들이 문재앙의 정신이상행동을 이해하지못했지 헝가리가는데 몇시간 걸리는줄 알긴아는거임보여주기 쑈는 제발 그만해라 보는사람도 민망하다,./data\문재인.csv
14913,진천 교민들이랑 상의도 안하고 통보냐 당장 철회하라 교민만 중요하고 여기 국민은 호구냐 당장 철회해 우리도 아기 키우는 사람들이야,./data\문재인.csv
14914,나라가 말세여,./data\문재인.csv
14916,아이들아 고맙다,./data\문재인.csv
14917,상생은 얼어죽을 대주주 양도세 3억 이건 말이야 방구야 기관 외인은 한푼도 안 걷으면서 없는 개미들 돈만 얍실하게 쪽쪽 빼먹을라고웃기지도 않는다상생이란 단어는 개나 줘버려라,./data\문재인.csv
14918,혁신의 뜻을 아시나요 가죽을 새로이 두들겨 항상 좋은 상태를 유지하자는건데 대통령님도 혁신 하셨으면 좋겠습니다 꼭요,./data\문재인.csv
14919,너도혁신 나도 혁신,./data\문재인.csv
14920,역시 울 댇통령님,./data\문재인.csv
14921,들씨 예쁘시다ㅠㅠ난 이상한데ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,./data\문재인.csv
14922,와 오지네 지 자랑,./data\문재인.csv
14923,당신이 말하는 상생이 이거야 ㅡㅡ,./data\문재인.csv
14924,지랄하고 자빠졌네 공산당 혁명 혁명 혁명을 외치고 있겠지,./data\문재인.csv
14925,니가 말한 혁신은 부동산 개작살내고 청년실업에 헛 돈쓰고 자국민 죽이고 북한중국 똥꼬 빠는거냐 상생같은 소리하고있네,./data\문재인.csv
14926,구라 구라 구라 사기,./data\문재인.csv
14927,구라 사기 이간질 뒷통수,./data\문재인.csv
14928,사랑합니다 존경합니다,./data\문재인.csv
14929,항상 응원합니다,./data\문재인.csv
14931,이 사람 상생의 뜻을 모르나,./data\문재인.csv
14932,퇴보 퇴보 퇴보 그리고 불통,./data\문재인.csv
14933,완전 여기 한국당들 천지네 정신들 차려라 쯧쯧쯧,./data\문재인.csv
14934,항상 응원할게요,./data\문재인.csv
14936,대가리깨지신분 많넹,./data\문재인.csv
14938,상생 웃기는 소리한다,./data\문재인.csv
14939,대통령이면 대통령 답게 행동해야지 어따대고 지금 한국 보다 중국이 우선 순위야,./data\문재인.csv
14940,그냥 임기 끝날때까지 제발 가만만 있으세요 대한민국 경제 망쳐놓지말고,./data\문재인.csv
14941,친 나무에 달려 그 몸으로 우리 죄를 담당하셨으니 이는 우리로 죄에 대하여 죽고 의에 대하여 살게 하려 하심이라 그가 채찍에 맞음으로 너희는 나음을 얻었나니 벧전224,./data\문재인.csv
14942,젓까구자빠졋다 걍 짜져잇어 삶은쇼대가라,./data\문재인.csv
14944,역시 매일 혁신혁신 혁신적인 개소리만 씨부리시는군요,./data\문재인.csv
14945,아니 여기 북한사람들만 모였나 늙다리입니까 좀 그러지 마세요,./data\문재인.csv
14946,경찰들이 꼭 승급시험볼때 인성테스트 꼭 하게 해주시고 대충대충하면서 수사할때 기선제압하면서 죄인취급하며 인격존중을 하지 않는일이 없도록 개선 부탁 드립니다 전화받을때도 바꿔받았을때 왜 바꿔 받았는지 그리고 무조건 적으로 강압적으로 명령조로 말하지 않도록 경찰교육원과 진천연수원에 꼭 CS교육 시켜 주셨으면 좋겠습니다 그래야 쭉 착하지 착한척 하는게 아니니까요 그리고 쓸떼없이 자세 설명하지 않을꺼면 억양에 변화가 없는 제대로된 응대교육 어디서든 무엇을 도와드릴까요를 붙여둔 의의를 까먹지 않도록요 음료수사간 사람에게 집어던지며 가져가라는 경찰 그리고 늦게와서 미안하단 말도 없는 경찰 커피는 꼭 밖에서 사먹으면서 일하면서 자다가 일어나 전화받는 경찰 할일없이 야동보는 경찰 제비뽑기 하면서 피의자든 가해자든 기분 더럽게 하는 경찰 증거인멸하는 경찰 수사권종료 믿고 공권력 믿고 과잉진압하는 경찰이 없도록 개정 꼭 부탁 드립니다,./data\문재인.csv
14947,신경쓰실일 많아서 스트레스 받으실꺼고 워낙에 공사 다망 하시겠지만 꼭 좀 부탁드립니다 새벽에 죄송합니다 그리고 조금씩 서서 여론이 잠잠해 지길 바라시고 소망하시는 모든 일이 다 이뤄지시길 기도 하겠습니다,./data\문재인.csv
14949,아 진짜 여기도 조선족 알바 깔았나보네,./data\문재인.csv
14952,존경합니다 항상 응원합니다,./data\문재인.csv
14954,혁명혁명혁명 그리고 씹장생,./data\문재인.csv
14955,단 하나라도 나은 세상이 되길 바래봅니다,./data\문재인.csv
14956,노력하는 사람에게 그 성과가 돌아오는 세상이 길 바랬습니다 현실은 집권 3년동안 꺼꾸로 가는 거 같습니다 진짜 국민의 소리를 들어주세요,./data\문재인.csv
14957,혁신 웃기는 소리네요 오직 규제에 규제로 온갖 명목으로 세금 긁어 모으고 기업 못살게 하는 짓이 혁신입니까,./data\문재인.csv
14958,상생 웃긴다 이젠,./data\문재인.csv
14959,혁신 혁신 혁신을 너무 외치시네요 혹시 혁명이라 쓰고 싶으셨던 것은 아닐지 뭘 그렇게 갈아엎고 싶으신 것인지,./data\문재인.csv
14960,뭔 생각은 하고 쓴거냐,./data\문재인.csv
14961,고집 고집 고집 그리고 파멸,./data\문재인.csv
14962,대통령님소신대로 하십시요 항상 응원 합니다,./data\문재인.csv
14963,늘 지지합니다,./data\문재인.csv
14964,언제까지나 지지합니다 함께할게요 건강하세요,./data\문재인.csv
14965,사랑하고 존경합니다,./data\문재인.csv
14966,문재인씨 꼭 탄핵 당하시길 기원합니다,./data\문재인.csv
14967,우리도 상생하고싶다,./data\문재인.csv
14968,항상건강하세요 응원합니다,./data\문재인.csv
14969,코로나 조심하세여,./data\문재인.csv
14970,일국의 대통령이 인스타 쇼통ㅋㅋ,./data\문재인.csv
14972,General moons ones own handwriting,./data\문재인.csv
14974,존경하는 대통령님 너무 고생많으십니다 바람부는것에 신경쓰지마시고 문대통령님 마음과 가슴이 움직이는대로 핸들을 잡으시면 감사하겠습니다 대통령님임기가 끝나실까 두렵습니다 지금이순간을 지켜주셔감사하구요차기대통령님은 김정숙여사님께서 나오시면 좋을것같은 희망을 생각해봅니다 어려운 말씀이지만아쉬움 내셔요 문재인대통령님 625말씀을듣고 가슴이 뭉클하고 울먹이며 가슴이 답답했답니다 눈에 열이나며 눈시울이 가득하니 바라보았답니다 드셔도 끼니 거르시지 마시고 건강챙기시어 피곤하고 문재인것들 다 정리부탁드립니다 존경합니다 문재인 대통령님,./data\문재인.csv
14975,대한민국 공산화의 주범,./data\문재인.csv
14976,httpsyoutubewDOeaf9GpLA,./data\문재인.csv
14977,인스타도 하고 댓글도 많은데 소통이 안되는 이유는 뭔가 국민들 무시하는건가 씹는건가 제발 아집을 버리고 귀 좀 엽시다,./data\문재인.csv
14978,얘들아 너희들의 혼이 촛불이 되었다 미안하다고맙다,./data\문재인.csv
14979,공산당이 싫어요 정말싫어요,./data\문재인.csv
14980,"역대 대통령중에 가장 신뢰하고 존경하게 된 문재인 대통령님 저는 오래전 서울예대 극작과를 졸업하고 최연소 나이에 한국방송작가협회 교육원 전문반까지 수료한 무명의 예술가이자 전문 창작자입니다
저는 드라마와 영화 뮤지컬 등 장르를 넘어 대한민국 한류 문화를 대표하고 전세계에 알리는 세계적인 작가가 되어 국가 발전에 이바지 하고 오랜세월 몸소 체험한 경험을 바탕으로 한 참교육으로 모교와 작가 교육원에서 후배들을 양성는게 꿈이었습니다
그런데 20년 가까이 혼자 자료조사하고 창작하고 청춘을 쏟아부은 OSMU 사랑을위해 라는 작품을 상습 절도범 박지은과 CJENM스튜디오드래곤 문화창고tvn등이 극본공모를 통해 고의로 빼돌리고 탈북작가출신 보조작가와 탈북유학생 자문 북한말 전문가 그리고 보조작가 3명과 합숙하며 박지은 단독 집필인 것처럼 속여 사랑의불시착 이라는 장물 드라마를 만들었고 넷플릭스를 통해 전세계에 수출해 막대한 부당이익을 챙긴건 물론 없는 창작자들이 더이상 창작을 할 수 없는 환경을 조성하고 상대적 박탈감과 건강악화 좌절감 까지 겪게 만들었습니다ㅠ ㅠ
법으로 해결하면 되지 않냐고 하실지 모르지만 저작권 전문 변호사는 구하기도 들뿐더러 저들은 이미 고액 연봉을 주는 전문 변호사까지 있어서 시간과 노력 정신적 육체적 스트레스를 요하는 법정다툼 마저 쉽지 않으며 쉽게 소송을 못 한다는 사실 역시 너무나 잘 알기에 신인이나 무명 혹은 다른 장르 작가의 창작물을 도용하는 범죄는 이미 관행처럼 굳어져 돈없고 없고 빽없는 개인 창작자들이 상대할 수 없는 거대한 조직 범죄가 되어버린지 오래고
저의 경우 정황과 증거상 지난 정권의 문화예술계 장악과 지원배제 국정원의 문화예술인 사찰과도 무관하지 않습니다
또한 극중 여주인공처럼 실제로 자살을 결심한 적이 있고 스위스 패러글라이딩 경험을 작품에 쓰셨다던 첫번째 도용 피해자님은 패러글라이딩 소재와 컨셉 요약 방송정보가 쌍둥이처럼 똑같아서 박지은측에 문의했다가 오려 박지은 명예훼손으로 고소를 당하셨고
두 명의 창작자 작품을 훔쳐 2018년 78월부터 미국을 오가고 여의도 고급 아파트에서 북한전문가들과 보조작가3명 보조작가의 보조작가까지 동원했다던 공동 짜깁기 드라마 사랑의 불시착은 박지은 단독 집필 작품으로 둔갑해 시청자들을 기망하고 톱스타들의 인기를 등에 업어 오늘 백상예술대상 에서 극본상 작품상 연출상 연기상 인기상 후보에까지 올랐습니다
이건 이름없는 무명 작가들 개인이 해결하거나 법으로 해결할 수 있는 차원을 넘어 대국민 사기 오디션이었던 프로듀서101 사건을 자행했던 거대 그룹인 CJENM을 상대해야 하는 일이고 이번일이 또 유야무야 넘어가거나 피해자가 패소 한다면 이런 조직적이고 지능적인 범죄는 언제든 또 발생 할거고 저처럼 창작활동에 전념해 청춘을 바친 창작자는 죽쒀서 개 주고 고양이 앞에 생선을 바친 것처럼 상대적 박탈감과 좌절감에 홧병이나서 절필을 택하거나 안좋은 선택을 할 수도 있을 것 같습니다ㅠ ㅠ
그러니 제발 무명작가의 말이라 흘려보지 마시고 피해자 입장의 현실적이고 효율적이고 합리적인 제도 개선과 관련자 강력처벌 그리고 재발 방지와 마음편 창작하고 극본공모에 응모해 문화 강국 코리아의 발전에 이바지하고 애국으로 보답할 수 있는 일꾼으로 써 주시기를 간곡 부탁드립니다ㅠ ㅠ",./data\문재인.csv
14981,서로 국민들이 상생할수있는날까지 화이팅,./data\문재인.csv
14983,사랑합니다 대통령님,./data\문재인.csv
14984,역시 대통령님 ㅠ 존경 합니다,./data\문재인.csv
14985,상생 좋아하고 자빠졌네 하는짓은 무소통 독재구만,./data\문재인.csv
14987,문재인 대통령님 진영이는 대학교에서 클래식 작곡전공했습니다,./data\문재인.csv
14988,상생 글쎄,./data\문재인.csv
14990,늘 건강 챙기세요 대통령님,./data\문재인.csv
14991,응원해요 대통령님,./data\문재인.csv
14992,혁신은 니미ㅋㅋ,./data\문재인.csv
14994,어라 머리나쁜 인간이 혁신 을 쓰네 니 혁신이 뭔지 아니,./data\문재인.csv
14995,흰쥐처럼 실험하겠지,./data\문재인.csv
14996,박근혜 석방시켜라,./data\문재인.csv
14997,문재인 대통령님 상생 협치 통합은 미룰수 없는 시대적 사명 입니다,./data\문재인.csv
14999,글도참그지같이 못쓰네 중국인새끼라서 그런가,./data\문재인.csv
15000,정부의 정책을 지지하고 응원합니다 감사드려요 항상 건강하세요,./data\문재인.csv
15002,혁신과 상생 파이팅,./data\문재인.csv
