,댓글,출처
91574,httpsyoutubezRxfpzMRIE4834 봐라 틀딱아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91575,게이야 갖다줬더니 왜 아무런 반응이 없노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91576,ㅋㅋㅋ이럴 줄 알았다워딩 그대로설사 여자친구가 아니라고해도 자기가 함께했던 사람이 사망했는데 잘도 스카이다이빙 얘기를 웃으면서하냐는 언급임저게 사실은 여자친구가 아닐수도 있다고 얼버무리는거냐 홍어쇄리야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91577,여자친구 아닐수도 있다고 인정하는 부분이지 그럼 저게 뭐노 우리게이 팩트 갖다주니 너무 졸렬한거 아니노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91578,너 진심으로 니가 링크한 부분의 김용호 워딩이라디오스타 보고 소시오패스 보는 줄 알았어요설사 여자친구가 아닐지라도 함께 한 사람이 죽었는데어떻게 라디오스타에서 신나서 스카이다이빙 얘기를 하느냐여자친구가 아닐 수도 있다고 인정 뭐 잘못을 인정하는 대목으로 받아들여짐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91579,또 5138에서는 여자친구란 용어는 각자의 해석에 맡기고 자기가 아끼는 사람이라고 갑자기 고침 이건 어떻게 생각하노 게이야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91580,5138 결혼한건 아니니까 저 부분이 내가 들은 기억이있다고 첫번째 리플에서 언급한 부분이고5138에서도 아끼는사람이라는 언급이 나오는데저 워딩 그대로를 보면서김용호가 꼬리말면서 여자친구 아닐수도 있다고 얼버무렸다 신난다 이렇게 받아들이고 있는게병쉰 싸이코 대깨근들 수준이라는걸 니가 스스로 박제해준게 떙큐임ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91581,게이야 횡설수설하노 모라는거노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91582,"여자친구가 사망했는데 라디오스타에서 신나서 스카이다이빙 얘기를 하는 이근이 소름돋는다면서사망한 사람이 설사 여자친구가 아닐지라도 인간이 저럴수는 없는거다라는 요지를저 봐 저거 사실은 여자친구가 아닐 수도 있습니다 라고 꼬리말고있는 거네우덜이 이겼습니다 근
이러고있는걸 니 스스로 박제해놓았다고요이게 싸이코 대깨근들 평균이라고요ㅋㅋㅋ",./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91583,너는 도대체 국어를 누구한테 배운거노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91584,대단하다 게이야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91585,영상제목도 전여자친구라고 그대로 달아놓고 4754 둘이 당시 사귀는사이라고 들었다는언급까지 하고있음 얼버무리긴 뭘 얼버무려단지 니들이 원하는건김용호가 사실 여자친구가 아닐 수도 있습니다 라고 하면서 꼬리내렸다라는 주장을 퍼뜨려서뭐든간에 김용호 주장의 신뢰성을 훼손하고싶어하는거임근데 그마저도 개억지지 저 부분을 당당하게 링크할 만큼 개싸이코들 일줄은 차마 상상도못했다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91586,우리게이 리플 지우고 빤쓰런할 생각하노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91587,그냥 사고 같은데보험가입후 수령자를 자기로 놓은 게 아니면 의심할 이유도 없어 보이고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91588,단순 돈문제가 아니라 이근은 유부남 아님 뭔가 구리노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91589,스카이 다이빙 같은 익스트림 스포츠는 보상안하는 면책보험이 대부분임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91590,그러고보니 낙하산이 바다나 강 호수처럼 수면 위로 떨어지면 존나 위험하겠구나낙하산 줄에 몸이 감겨 버리면 아무것도 못하고 익사해 버리겠네 ㄷㄷㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91591,교관의 역활이 그런거야많은 경험에 바람에 따라 착지 위치도 예상해 보고 리스크를 줄이는게 임무지저 기사처럼 무전기만 소지하고 있었다면 살았음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91592,역할임 덜배운새끼야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91593,물 꼴깍꼴각 처먹고 있는 와중에 바다 한가운데서 어딘줄 알고 무전기로 살려달라고 하니핸드폰으로 GPS 좌표 따서 불러줘도 구조할 시간이 모자라겠구만,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91595,그래서 줄끊는 단도소지하잖아그리고 낙하산 가방자체도 죤나 무거운데 물에 착륙하면쑥 빨려들어가지가슴허리를 딱 낙하산줄에서 풀어지지않게 잠금하는건데등산가방이라은 차원이 다름,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91596,이게 사실이든 아니든 뭔 사람한테 이렇게도 사고와 해프닝이 많을 수가 있는거냐 대체 어떻게 살기에이러니 이 사람을 신뢰 못한다는거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91597,경력 사기에 경찰 폭행에 성범죄에 사망 사건이 일어난 현장 경험이 있는 사람이 TV에 나와서 대중에게 과거를 속이고 돈을 번다고김용호 방송에서 이때까지 누구를 까도 댓글이 평균 천개 미만인데 대깨근들이 조직적으로 악플을 달고 있다고 해,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91598,사고에 대비한 최대한 많은 대안에 대해 이미지 트네이닝이 되어 있어야 하는데 민간에서 받는 속기성 교육으로는 감수해야 할 위험이 너무많고 크므로 왠만해서 일반인이 하는 고공강하는 지양했으면 함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91599,이거 빼박 고소감이네 ㅋㅋㅋㅋㅋㅋㅋㅋ팝콘 준비하고 대기타면 되는거냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91600,너가 3번째임너 같은 신선한 홍어는 가입입에서 섞은 내가 덜나서 그냥 두는데 이전 댓글가면 7년 산 푹 익 홍어새끼랑 5년산 골라냈음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91601,조선에서는 절대 익스트림 스포츠같은거 하지마라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91602,뭐 하기싫다는거 억지로 떠밀어서 죽였냐세상 존나 불편한거 많네 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91603,내가 올린 기사 제목하고 똑같잖아다시 올라가서 읽고와,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91604,자격증 소지자여서 이근때문에 죽었다란 연결고리가 약함 그리고 스카이다이빙 정시 운항 허가를 받은 날이어서 이근에게 책임을 묻기도 어려움,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91605,"내가 쓴 글은 딱 3 줄인데 내가 언제 이근 때문에 죽었다고 주장하노3줄 요약1 정인아와 이근은 연인 사이였고 궂은 날씨에도 스카이 다이빙을 했는데2 정인아는 해수면으로 착룍해서 익사했고 경찰 수사는 결과 사고로 종결남3 정인아한테 무전기만 있어도 구조 가능했는데 당시 교관이 이근이었음다시 읽어봐
그런데 이근도 운이 없는거냐 아님 인생이 꼬인거야사망사고 현장 성추행은 안했다고 폭행은 경찰을 때렸고 이게 다 운이 없는거지",./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91606,당시 교관이 이근이였는데 같이 있지도 않은 이근한데 뭘 어쩌라는거냐 무전기 자체를 원격으로 전송해줬어야하는겨 당시 사고에 책임을 물을라면 같이 비행기탄 사람들한테 과실은 있었는지 안전교육은 제대로 했는지 당시 현장에있던 사람들한테 물어야지 같이 있지도 않은 이근한테 그러는겨 난또 이근 때문에 죽었다고 해서 이근이랑 다이빙하다가 죽은줄 알았네 ㅋㅋㅋ 무전기도 현장에 있던 사람들이 챙겨줘야지 이근이 등기로 보내주리,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91607,사고네김모씨는 이근이 죽였다며뭐꼬,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91608,이근도 여자 어지간후리고 다녓나보네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91610,고소 ㅊㅋㅊㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91611,이근이이거 뭐가 자꾸 튀어나오노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91612,김용호 믿고 악셀 땡긴거 같은데 이근 이야기는 빼지 그러냐 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91614,애미 뒤졌냐 여친이란 증거 어딧는데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91615,와 일베 7년동안했는데 요즘처럼 일베 틀딱새끼들로 뭉쳐진적 처음이다 개줫같은 노인네 씨발련들이 등산이나가서 서로 섹스나쳐하지 여기로 왜 오노진짜 너같은 노인네새끼들 모가지 비틀어서 죽여버리고싶다 ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91616,사망때는 같이 안갓다던데연인인거도 부인하고 ㅋㅋ 팝콘각,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91617,댓글까지 싹 읽으니 ㅇㅂ 주고 싶다 ㅋㅋㅋㅋ잘가라 ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91618,김용호가 살아남으려면 앞으로 간단명료하게 이부분에 대한 팩트확인이 돼야함1 정인아씨의 사망사고 당일날 지도하던 교관이 이근이 확실한가2 1이 맞다면 무전기 및 단도소지에 관해 교관으로서 무책임하게 지도했는지 여부이 두가지가 명확하게 안밝혀지면 최초 김용호가 어그로끌었던이근때문에 사망했습니다 라는 말은 비약이되는거고 감당안되는 역풍맞는거임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91619,저때 정인이가 맨 낙하산이 본인이 평소에 쓰던 낙하산이 아닌상위 낙하산이라고 경허 많은 정인아도 본인이 감당 하기 든 낙하산 때문에 죽었음 확률이 높다도 공식 보고서에도 있음당시 이근도 같이 낙하 했을 것으로 추정 되며그 낙하 업체는 무허가 업체이며 이근은 거기 교관이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91620,이근본인은 그날 자기는 거기있지도 않았다고 한 이상 이부분이 가장 큰 쟁점이되겠네무리하게 상위낙하산으로 해라고 권유or지도한게 이근이 맞는지도 핵심이고 그래야 안전지도 부주의로 인한 사망책임에 원인제공 주장을 할수있으니까사망뒤 행동 이상 이런거는 주관적 판단소지가 큰 사항이고 업체 무허가랑 거기 교관이라는 사실만으로는 사망책임소재묻긴 듦,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91621,무혀니 원수니,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91622,저 여자 추모영상 올린 동료 증언에 따르면 현장에 이근없었다고함암튼 알바아니고 팝콘각 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91623,팩트일베 개 좆이나네 ㅋ이근 그자리에 있지도 않았고연인사이도 아니였단다그저 씨벌 퍼다 날르면 끝이냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91624,당시 교관 이근도 아니었고 정인아랑 이근이랑 당시 연인관계도 아니었는데 이 병신새낀 헛소리 씨부리고 앉았네 ㅋㅋㅋㅋㅋ 혹시 용호냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91625,니가 그니일수도,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91626,일베충 특징 팩트는 엿이나 줘버리고 김용호가 맞다 가자 ㄱㄱㄱ 하면 개돼지 마냥 질질 끌려갔다 아니다 싶으니 발뺌 김용호가 김건모 사건 이전부터 이지랄 했다 팩트는 있지만 과장이 존나심함 그 과장이 심한걸 걸리면 다른 큰 사건으로 그걸 덮어버림 늘 이런식으로 해왔고 지금도 그럴 예정이고 늘 병신 일베충들은 한결같이 여기에 속아넘어감,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91627,팩트고 나발이고 가세연 추종자랑 병신 유튭에 정신나간좆 우좀 새끼들 사리분별판단 할 뇌마저 녹고광우병 처럼 맹신하기바쁨 냅둬라 일베 전부 짱깨 가세빠들임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91628,글쓰는 솜씨가 딱 그쪽인데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91629,httpsmilbecomview11296111418,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91630,아니라잖아 씨발 병신새끼야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91631,고소미 당하겠노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91632,이근이 너 고소한대 허위사실유포로,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91633,대놓고3줄요약에 전부구라로 쳐갈기네ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91634,팩트정인아는 스카이 다이빙 자격증이 없고가르친 학교는 학교가 아닌 비 인가 따이빙 학원이며정인아는 그 학원에 수료증을 받았다라고공식적인 사고 조사서에 나와 있다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91635,고렙글 훔쳐서 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91636,ㅋㅋ 2년전꺼 알아보는 눈썰미도 미쳤네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91637,그럼 이새끼도 똑같은새끼네 지들끼리 아주그냥 어휴,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91639,ㅂㅈ 여러번 열었다 닫은게 자랑이네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91640,게이야아가리가 참 마음에 드는구나 드립력 ㅆㅅㅌㅊ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91641,여자는 장애 맞는데 왜그러냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91642,ㅁㅈㅎ 개새끼야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91643,남편 능력은 좋나보네 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91644,ㅈㅈㅂ 2ㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91645,애새끼 싸지르면서 지능도 싸질러놨나 미친년이 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91646,그래 뭐 솔직 애가 셋이고 불가피하게 잠깐 세운다는 생각은할 수도 있지 행동으로 할 수도 있고근데 그로 인해 생길 수 있는 불이익은 본인이 책임질 걸 감수하고 갔어야지저기서 잘못했다고 숙였으면 그렇게 욕 먹을 일은 아님,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91647,도대체 그성별엔 왜케 병신년들이 많은걸까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91648,니가 병신이라서 니주변에 병신인 여자들이 많을 뿐임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91649,저렇게하면 봐줌그게 중요함절대 봐주면 안됨,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91650,똥남아에서 데려올생각마라 도태남 새끼야한국 평균 dna떨어진다매매혼 존나 극혐인데한국은 한국사람들로 채워야지 ㅉㅉ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91652,똥남아는 반품이다해도 서유럽이랑 해라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91653,그걸 해내는게 일게이지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91654,프랑스 여자 이쁨,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91655,씨발장애새끼들 보다 출산율 박살났는데 그와중에 평균올려주는 다둥이엄마들 한테 해택을 줘야지이러니깐 애를 낳지 않는거야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91656,장애인보다 다둥이 우대하는게 옳아서 ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91657,다둥이맘이면 한번에 세장을 끊어드려야지 센스가없네 사람들이,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91658,대화상태가 장애인 맞네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91659,조선 출산률 09 이하로 치솟는 가운데 애새끼 셋낳으면 ㅇㅈ해주자 씨발련들아안그래도 김치년들 못되먹어서 애도안낳는데 저런년은 도와줘야제,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91660,ㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎㅈㅈㅂ ㅈㄱㅈ ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91661,다둥이 엄마까지는 봐주겠는데 다둥이 맘은 도저 봐줄 수 없다 긴급체포해라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91662,클럽 한 번이라도 간 년취미가 쇼핑지잡전공이 예체능집안이 좌파성형충 문신충페미개새끼 고양이 키우는년편부모무직대충 위에 해당하는 년만 걸러도 인성좋은년 만날 수 있음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91663,다둥이엄마인게 무슨 상관이야 시발 암거나 막갖다붙이면 봐주는거냐그럼 난 연속딸잡이니까 나도 대야지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91664,다둥이 엄마가 아니라 다둥이맘,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91665,다둥이가 뭐야 쌍둥이,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91666,애새끼들 에비가 다 다르단 소리겠지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91667,지 새끼 낳는걸 벼슬로 앎맘충년들 기본 마인드가 그럼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91668,다둥이맘ㅋㅋㅋ씨발 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91669,외제차 이미지가 많이 나빠졌노개나소나ㅜ영끌해서 타더라나도 렌트끝나면 테슬라사랴징,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91670,테슬라가 벤츠보다 낫냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91671,차 품질자체는 현기보다도 훨씬 아래임 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91673,4년뒤에쯤이면 ㄱㅊ아짐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91674,다둥이면 사회 발전에 공로가 있는건대 봐줘야 맞지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91675,다둥이 맘도 좆같은데 장애인주차도 쪽같이 젖같음 몸이 아파서 다른 주차장이 필요 하면 운전을 왜해 ㅅㅂ 집에서 걍 조용 있지 뒤지던가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91676,중증장애 13급만 가능해귀 눈 장애인도 중증 이면 주차 가능하다니가 말하는건 활동 보조 도우미 요양보호사 이용 불가능하고장애인들 콜택시 는 왠만하면 타지마라고 함이건 팩트다그래서 멀쩡한 사람이 장애인 주차구역에 주차한다고오해들 하는데 그 사람들 다 13급 중증장애인임요즈음 에는 무조건 의사소견서3달치 이상 진료기록이 있어야 하고중증장애는 조작불가능,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91677,근데 중증이면 주작을 의심할수 없을정도로 티나서 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91678,혈액투석환자나 장기가 안좋아서 중증판정 받은경우티는 안난다겉만 보면그런 분들 보고 오해들하는데안타까움결론은 중증환자들만 주차가능하니무조건 장애인 주차자리 비우는게 맞는거고저거 어기는 십새끼들은 지들이 아파서장애되면개거품 물고 혜택이란 혜택은 다받아먹을거 백프로임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91679,외제차 오일교환한번 할래도 내맘대로 못하고 예약잡고 반차내거나해서 센타가는데 레알 좆같음그런데 랜드로버는 더할듯 생업을 포기해야할듯센타를 밥먹듯 들락달락 거려야해서 일명 생업포기차량맘충아니면 못탈듯,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91680,랜드로버 승차감 개구리다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91681,개굴개굴 하핫,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91682,다둥맘은 이해해쥬쟈,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91683,지가 떡쳐서 애새끼 많이 싸지른게 뭔 벼슬이냐 병신 열성 유전자 존나 퍼트린 죄로 패죽여도 무죄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91685,아따 말 시원시원하네 ㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91686,장애인들 운전 못하게 해야 한다 택시 타고 다니라고 해라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91687,불법주차 과태료 10만원으로 올려야함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91688,요즘은 셋만 낳아도 다둥이냐ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91689,왜 일제만 단속함 공무원까지 저러니 반일에 미친 나라네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91691,둥이Mom 이것도 생각해보면 참 웃기네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91692,애 낳아준다는 조선 김치씨발년 대갈통에서만 나올수있는 발언,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91693,아쫌 다둥이맘은 낭낭하게 한번 봐주지 정이 없노ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91694,정부지원금 존나 처받겠넼ㅋㅋ애새끼들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91695,3명 이상이면 돈 좆나게 퍼줘도 됨 쟤네들을 셋이서 부모둘 부양하고 그 이상 세금낼거니까 키울때 많이 퍼줘야지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91696,주차자리가 많으면 주차 할수도있지는 공감하지만벌금맞는건 각오해야지 벌금 맞고 그냥 사라져,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91697,시발년 애새끼가 나중에 차깔려 뒤지면 장애인 주차구역에 주차해라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91698,차안에서다둥이 mom milf같이 찍고 싶노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91699,아구창 날려버리고 싶다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91700,다둥이맘이 저기서 왜나오냐 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91701,애가 뒤져가던거면 ㅇㅈ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91702,어머 저 여자라구욧여자를 배려해주셔야죳성인지 감수성 몰라요 어머멋,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91703,애새끼 존나 까지른거랑 주차위반이랑 무슨관계야 병신년,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91704,그럼 트둥이도 저기에 주차 가능하냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91705,중증장애인만 주차가능이다무슨 허위사실 퍼트리노경증은 폐지됫다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91706,먼데 이거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91707,부잣집년이네 시발년,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91708,3명이면조또 쓸모없는 장애인보다 우대 해 줘야지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91709,외제차 타는데 벌금앞에서 벌벌떠노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91710,태생이 있는 집 사람들은 애초에 저런 짓거리를 안함졸부나 겉멋 든 인간들이나 저 ㅈㄹ들 하지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91711,애를 많이 낳아서 뷰지 고장났나봄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91712,다둥이 는 모르겠고 신생아나 24개월 이내 아기가 있으면 정말 넓은 공간이 필요함이건 인정해주긴 해야함다만 그런아기가 있는지 여부를 딱지를 붙여주기가 애매하고 회수도 애매해서 시행은 어려울거로 봄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91713,보통 단속반도 사람이라 저러면 봐줄 수 도 있는데시발 PD가 찍고 있어서 어쩔 수 없음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ옛날 설에 가족들끼리 차타고 다니는데음주단속반 경찰이 측정하게 불라고 하다가아주머니 한분이 아 설 지내고 가족끼리 왔는데 좀 봐주세요 ㅠㅠ 이러니까청년이 맘이 약했는지 가세요 이러고 보내는거 봄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91714,음주운전을 봐준다고그건 좀 나도 운전할꺼 생각해서 일부러 술 안마시는데 ㅅㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91715,내 말은 단속원도 사람이라는 뜻임남의 가정이지만즐거운 설날 한 가정의 어머니 아버지 아들 딸들 있는데 벌금 100300때려서 분위기 좆창내기 들다 이거지 ㅋㅋ실적이 걸려있거나2인이상이거나 PD같이 촬영이면 어쩔 수 없지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91716,주차 정도야 뭐 그렇게 넘어갈 수 있는 건이지만즐거운 설날 한 가정의 어머니아버지가 그 자식들과 같이 있는 자리라고 해서 음주운전을 봐줄 수는 없는 것 같다그 자식들은 뭘 배우겠냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91717,아기3명 생산하다보니 뇌가 맛갈수도 있지 근데 저거랑은 별개로 장애인주차구역 너무많음 시발 ㅋㅋ 보면 이용률 많아봐아50도 못 넘던데 다른곳은 삥삥돌고 이중주차하고 주차시비로 싸우는데 장애인 주차구역은 항상 널널함정상인 역차별 수준임 현행보다 절반으로 줄여도 문제없다 생각함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91718,장애있는 미개국가니 장애인이 우대받는거지 병신아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91719,같은 한표,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91720,병신 챙겨주는거 보다 신성한 출산한 집구석 챙겨주는게 백배 맞다고 봄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91721,솔직 애 셋 낳는게 장애인 하나보다 낫지 않냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91722,저런건 남편 신상 공개해야됨,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91723,장애인 따위 쓸모도 없는데 왜 챙기노 다둥이 맘이면 애국자구만 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91724,핑계도 참ㅋㅋㅋ애 많이 낳으면 장애인ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91725,카푸어 거지년인가보넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ보통 2억대 차주들은 그냥 끊을려면 끊어라 하며 대던뎈ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91726,보지에서 애3명 나오는게 벼슬이고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91728,근데 이 사건에서 외제차인게 무 슨상 관,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
