,댓글,출처
100566,구글코리아는 권한없고 모든 결정은 본사에서 하는거 한국지사는 그냥 건의만 가능,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100567,야후 라이코스,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100569,아니 ㅅㅂ 애초에 로리란 단어를 왜 검색하노 애초에 비정상적인 놈들이나 검색하지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100570,고딩도 로린가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100571,빅데이터 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100572,애초에 사람 조질려고 조직적으로 실검 올릴려는 자체가 문제 아니노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100573,이제부터 구글사용해야할듯ㅇㅇ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100574,노무쿤 무섭다ㄷㄷ 나중에 일베회원들도 내란죄명목으로다잡아들일듯,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100575,네이버민주당이네 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100576,목숨 걸고 일베 하노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100577,내가 이래서 패킷감청 조심하고 개인정보보호생활화 해야된다고 말하는데대부분의 사람들은 이런말 하면 이상한사람 취급하지그리고 뉴스본문에 당초 라고 전후가 다른 표현을 쓴걸 보면후에는 텔레그램측에서 정보를 제공했을 가능성이높다는 사실을 추리할수있지항상 조심하고 경계해라무엇이든 의심해라 정부기관은 더더욱1 스마트폰에는 제3자가 와이파이 gps 블루투스를 켤수있는소스가 깔려있다2 vpn은 각국 정부들이 을 모아 만든 트릭일수있다3 구글 애플의 os는 비행모드를 켜도비밀스럽게 위치정보를 수집하고이를 각국 정부에 비밀리에 제공한다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100578,이미 스마트폰이 보급됨과 동시에 모든 사람이 빠져나갈수 없는 전자발찌를 찬거나 마찬가지임빅브라더 세상은 소설이 아니라 이미 현실임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100579,ㄹㅇ 미국은 더심함FBI 하는짓보면 존나 소름돋음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100580,한국도 좆태인미국수준으로 전락한거지 뭐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100581,니들 포렌식 무시하면 안된다하드디스크에 한번이라도 저장 기억된 자료면 물리적이지 않은 이상 99프로 복원한다포멧 물리적으로 도라이버로 하드 뚫기 망치로 뿌시기 모든 지랄해도 80프로 이상 복원한다백프로 날리는 방법은 전자파인데 가정에서 제일 가능한 방법은 그냥 경찰에 걸릴거같다 싶으면 베란다에서 전자렌지에 하드넣고 돌려라하드 터질때까지 내가 3분정도 돌려보니까 터지더라그러면 100프로 복원못함그거밖에 방법없다베란다 안기져가고 주방 전자렌지에서 하면 엄마한테 혼남,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100582,불에 구우면 되지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100583,몰카 찍었던것들도 다 걸리겠네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100584,가위로 조각조각 찢어서 파편 버리지않는이상 거의 복구할수 있다파편찾으면 복구가능,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100586,병신아 그냥 못으로 구멍 뚫어서 바닷물에 버려소금물에 부식되면 고칠 수가 없다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100587,네 형,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100588,부식세월호 폰도 복구하던데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100589,ㅁㅈㅎ ㅂㅅ아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100590,ㅅㅂㅋㅋ 뉴스보다 빠른 일베정보 듣다간 죄다 경찰서 정모하겠네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100591,인터넷에 흔적이 남는 글이나 댓글을 쓰는것 뿐만 아니라그냥 검색창에 단어 검색하는 그 자체가 범죄가 될수있는 세상이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100592,오리보지 잘못쳣다하면 되겟당,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100594,갱찰들 오면 사실은 수간충이었다라고 둘러대고 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100595,않이 게이야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100596,회원가입 여부 따위는 상관없음비회원이여도 IP 로그VPN 써도 공유기 고유번호인 맥어드레스 스마트폰 imei 다 남음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100597,범죄를 저지른 사람을 잡는 용도로 사용하면 상관없는데나중에 지들 사건 챙긴다고 야한거 검색한거 아청법이라고 출석하라고 할거 같음그냥 컴퓨터 동영상 사진첩 쿠키 다 까봐서 벌금맥이는 방식 할거 같음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100598,게이들아이미 우리가 누리는 모든 편리는 사생활의 노출과맞바꾸었다고 생각하면 된다스마트폰 그거 다 감청기에 녹음기에 도촬기임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100599,견찰 얘기 다 믿지마라내 얘긴데 친구 집에 출장 컴퓨터수리 해줫더니고맙다며 네비를 주더라 시발 개꿀 이러고 설치해서 쓰다가업뎃 하려고 시리얼 넣고 햇는데 안되는거임알고보니 도난 이엇고 네비 회사가 도난 시리얼 뜬거보고경찰에 신고 해서 경찰이 날 추적한거임연락받고 난 친구가 준거라고 사실을 까발럿고 친구 잡혀갓음레알 친구가 차털이로 쎄볏던거 존나 놀랫음 근데 씨발그게 며칠 뒤에 저녁 뉴스에 나왓는데형사가 무슨 중고나라를 모니터링하다가 시세에 안맞는 금액에물건들을 등록하는 사람을 유심 살피다가 잡앗다 이러는거임그니까 지들 좆대로 드라마 하나 짜서 경찰이 존나 열심 수사활동하는것처럼 개부풀렸던데 어이가 없더라가만 쳐앉아서 신고 전화 받고 얻어쳐먹은 새끼들이존나 쌔빠지게 수사활동한걸로 꾸며댐ㄹㅇㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100600,네비도 추적소스가 심어져있나 진짜 요즘 무서운 세상이다보안지식 없으면 처참하게 당하겠군,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100601,일반차량용 네비는 그런기능이 없을걸온라인으로 연결되는 티맵카카오맵등은 추적 가능할거다 위에 글쓴이가 걸린건 업데이트하려고 컴터연결해서 시리얼번호치니까 도난품으로 등록되있어서 잡거고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100602,주요 검색어공소시효뺑소니원조교제강간미성년자 성매매조건로리딥웹대마초 안 걸리는 법LSD,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100603,닥치고 갓글 합시다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100604,포털에선 임의제공이니까 문제될게 없는게 돼버리지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100605,웹하드에 야동찾을때 쓴 검색어도 다 기록됐겠노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100606,유명 연예인들개인 카톡이 뉴스에 그대로 올라오는게 왜 그러겠어휴대폰 수리 맡겼다가 털린거라고 믿는 순진한 놈들 없지지들도 안걸릴 거라고 생각해서 섹드립치고 동영상 공유하고 한건데 ㅋㅋ일반인들 것도 다 들여다볼 수 있는데 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100607,팩트 알려주면그간 조주빈 갓갓 검거 방식은 경찰이 피셜로 공개한 적이 없다는 것임나도 컴퓨터 좀 아는데 텔레그램 이용자였던 두 놈을빼도박도 못할 증거를 확보하여 구속시킨게 좀 소름돋더라쟤내들은 단순 이용자로 주장했을수도 있는데한국 경찰 수사력이 의외로 ㅆㅆㅌㅊ임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100608,ㅆㅅㅌㅊ일게 뭐있냐 경찰들이 머리가 좋은것도 아니고 다만 저런 불법적인 방법으로 수사하니 문제지그냥 미국수준이야 한국은,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100609,얌마 텔레그램은 서버도 외부에 비공개로하고 테러 외에는 신상정보를 주지도 않아 FBI에서 수사협조 요구해도 쌩까는게 텔레그램임갠적으로 아동 미성년자 포함되어있고 특 해외 탑 언론 bbc cnn 등에까지 올라왔을 정도라 텔그에서 비밀 유지 달고 갓갓 조주빈 신상 넘겼을거라 본다 미국 국토부에 FBI도 껴있었으니갓갓이라는놈이 경찰서가서 범죄사실 부인하려고했는데 빼박 증거 보고서는 혐의 인정했다고할 정도면 텔그 협조 밖에 없음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100610,미국 때문에 세계가 망한거지 뭐 생각있는 사람들 기준에서는 미국이 딱 중국수준임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100611,2020년 7월 한동훈 검사 폭행사건 이슈와 관련하여 검찰의 텔레그램 수사 기법이 알려졌는데 아래 항목에 서술된 바와 같이 유심칩 확보 등으로 휴대폰 인증이 가능한 경우 PC용 텔레그램 클라이언트로 로그인하여 서버에 저장된 모든 대화에 접근 가능함이 알려졌다 상기된 것처럼 서버에 모든 대화 데이터가 저장되기 때문에 발생하는 문제이다텔레그램도 그냥 서버가 외국에있으니 안전하다고 느끼는건데 작정하고 털면 별수없음 비밀대화로 하면 좀더 안전하겠지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100612,한국 사이버수사대에 걸리면 무조건 잡다고 봐야한다무슨 수를 쓰더라도 잡다시간의 차이일 뿐이지불법으로 돈벌생각 안하는게 맞음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100613,지옥이 있다면 지구가 지옥이고 저승사자는 바로인간이다 특남자 남자는 노콘질사 하지말고 제발 즐기고만 살다 가라 씹새들아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100615,그딴 거에 인력쓰진 않는다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100616,그냥 한국인은 머리검은 미국인 수준밖에 안된다는 증거야여기 일베만 해도 99이상이 페미보빨러잖아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100617,그런 검색은 구글에서 하는게 국룰아님네이버에 해봤자 별로 나오는 정보도 없자나 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100618,위에 단어들은 충분 범죄랑 관련있는 단어라그럼 포탈에 대마초 치면 경찰이 온다는 논린데너무 비약하는거 아냐그리고 영화 얘기하자면 다크나이트에서 조커잡으려고 개인정보 터는 기계 쓰잖냐이상한놈은 잡아 쳐넣어야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100619,대마초만 치는건 문제가 안될지라도지속적으로 대마초 만드는법 대마초 재배 대마초 구매 이런 키워드를 검색했다면 용의선상에 오르겠지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100620,그런새끼는 잡아야지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100621,마이너리티 리포트 현실화,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100622,왜잡아야되지 존속살인검색해도 잡아야되는거고 우리나라 개돼지들은 자유의 ㅈ자도 모르는거같다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100623,위에안보이냐 비약하지말라고검색어 수위가 다른데 잡아야지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100624,단순 검색어만으로 잡아가고 찾아가는건 씹에바지 니돌앗나ㅜㅜ 그걸 말이라고하냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100625,시발 뭐 죄도 없는데 구속하냐상식적으로 마약 구매를 반복적으로 검색하는데 조사해야하는게 맞는거아냐진주에서 불지르고 아파트 사람 여럿 죽인 또라이 같은 새끼도 미리 징후파악하고감시 ㅅㅌㅊ로 했으면 그럴일 없었다고 생각한다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100626,그니까 추적 맘 먹고하면 다 잡니까 어설프게 휴대폰 하나 사서 공개 와이파이로 뻘짓 하지마라 바로 잡니까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100627,범인 잡는데 사용했는데 뭐 어떠노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100628,내가 이래서 구글검색만으로 바꾼지 4년째임 ㅋㅋ미개국 미개한 포털 왜쓰노 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100629,구글도 미국기업인데 개인정보따위 보호할리가 있냐 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100630,구글은 저런공문보낸다고 검색기록 안주지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100631,아니 말이 안되는게 그럼 그당시 실검에 떠서 뭣모르고 누른사람들이 한두명이것냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100632,그당시 실검에 떠서 뭣모르고 누른사람 포함 모든 검색자 명단을 받은다음조주빈 핸드폰 연락처에 저장되어있는 동명이인 대조해서 잡아냄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100633,아직도 네이버 쓰는놈들이 ㅄ이지개인 클라우드도 다 검열하고 지들이 임의로 삭제까지 하는 마당에ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100634,클라우드는 자신만의 공간이 아닌가ㅠㅠ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100635,개새끼들 내 클라우드에전여친이랑 찍어둔 영상 다삭제함 진심 개씨발새끼들임가끔 봤는데 ㅅㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100637,저 개새끼들 띄엄띄엄 확인하는데 운안좋게 걸리면싹다 삭제되는거임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100638,ㅅㅂ 안그래도 내 클라우드도 빵꾸 1년반동안 빵꾸 나있더라 가장 혈기왕성했던 시기인데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100639,네이버는 뉴스보거나 카페이용 웹툰 보는 걸로 땡,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100640,빨갱이를 저렇게 잡았으면 문재앙일당 모두 잡혔을텐데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100641,아무리 지가 똑똑한 줄 알고 머리 써봤자하늘위에서 내려다보는 독수리 같은 정부가 있다지는 지 머리 하나로 범죄계획하지만지보다 공부 더 잘했던 전국 인재들이 월급받고 승진할 생각에하루종일 지 케이스 파는데 지가 당해낼 수가 없지텔레그램 쓰고 비트코인 써봤자 결국 다른 걸로 잡다그래서 안잡다는 마인드로 범죄하는 새끼들은 진짜 저능한거다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100642,NSA에 비면 하등한 방식임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100643,그 새끼들은 저런 저급한 사건따위 상종가치없다고해서 취급도 안함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100644,ㄹㅇ 세상 편해졌네 경찰들 일 종내 쉽게하노 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100645,결국 인스타그램을 털거나 고도화된 기술이 아닌 네이버검색으로 노가다 한거군,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100646,네이버 쓰는 병신들 없제,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100647,사업자 아닌이상 네이버 탈퇴는 기본으로 해야한다 구글이나 사파리 이용해라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100648,딱 말해준다수사권 가진 기관들이 일반시민 보는 관점이 뭐냐면개미가 개미집을 지어그런데 그게 투명 유리관 속에 있는거야감 오지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100649,그래서 저출산이 답이고 결혼하지말라는거네 감사,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100650,진짜 구글 써야겠다 무서웡 ㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100651,존나 새삼스럽네vpn이고 지랄이고 핸드폰으로 뻘짓하는것도 잡아내려면 다 잡아냄다만 안건드릴뿐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100652,이미 공산국가 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100653,뭔솔 영장없으면 네이버협조안함 저건 16년도고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100654,ㅋㅋㅋ야 순진한 놈아 N번방이나 세월호 같은 사건 또 터지면 영장없다고 네이버가 협조를 안하겠냐ㅋㅋㅋ박근혜가 유병언 찾으라는 말한마디에 전라도 순천 내비게이션 찍은 수천명 조사하고문재앙이 N번방 찾으라는 말한마디에 특정 검색어 수백명 일일이 이름 대조해서 잡았는데ㅋㅋ정부 권력에 대항하면 국세청세무조사 공정위반독점 방통위정통법 여성부아청법온갖 방법으로 조질 수 있는데카카오 이석우 사장이 정부에 밉보여서 카톡으로 애새끼들끼리 음란물 주고받는거 방치한다고아청법 죄목 뒤집어씌워서 조사하고 기소되서 재판까지 간거 모름ㅋㅋ카톡에서 음란물 신고 절차가 복잡하고 금칙어 기능이 부족하다고 아동청소년 성범죄자로 기소하는 나라다 ㅋㅋ 실제 법원 판단그깟 영장있고없고가 무슨 소용임 ㅋㅋㅋㅋ 수사기관이 달라고 하면 그냥 주는거다네이버는 니들 편이 아니야 니들은 그냥 매출올려주는 개미들이야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100655,개인정보보호법때문에 수사협조공문으로 협조안한다는데 네이버에서 영장가지고오랐다고했는데담당수사관말이 맞는거냐 니말이 맞는거냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100656,요즘 판결문 보면 ㅈ같은게 많어 ㅋㅋ버닝썬 승리 단톡방 구속관련 판결문이 뭔지 아나단톡방에 증거인멸 및 증거인멸 지시가 확인되었으나 구속 사유는 아니다그나저나 원래 기업은 정부편이야 밉보이면 영혼까지 털리는데 어쩔 수 없지맘놓고 딴지걸고 털면 안털릴 기업 없을걸,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100657,조주빈이나 얼마전에 아동포르노 운영자 베트공새기 잡건 단순 허점을 보엿기때문이지특 이 허점은 장기간 할수록 사람이 느슨해지면서 생김초심과 같은마음으로 항시 철저하게 행동하면 절대안잡ㅋㅋ왜 절대안잡느냐 절대안잡수 있는 우회방법들과 시스템이 이미 구현되있기때문임 ㅋㅋ 다만 이걸 장기간 매일같이 하려면 상당 귀찮음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100658,구글 써라 병신들아 아직도 네이버에서 검색을 하고 자빠졌노네이버는 그냥 기사 검색이랑 메일 정도만 써,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100659,웰컴투더게임2 이라고 딥웹탐험하면서 진행하는 스팀겜이 있음ㅋㅋㅋ근데 실제로 겜에서 딥웹 둘어가서 서칭하고있으면 오는 빌런들중에 경찰특공대가 있음ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100660,무조건 구글이답이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100661,오늘부터 네이버안쓴다 ㅅㄱ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100662,오 씨발 유익한 정보였노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100663,소셜 딜레마라는 다큐 봐라그리고 네이버든 구글이든 로긴 안하고 검색하면 광범위한 키워드면 특정 불가하지 않나티맵은 공기계에 안됨개통된거라야 되서 추적한ㄱ듯리얼 빅데이터 시대로 가는구나,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100664,비회원으로 검색하더라도 IP 확인 가능하고 그 IP대역에 회원으로 로그인한 기록 확인해서 잡아낼 수 있음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100665,지옥이 있다면 지구가 지옥이고 저승사자는 바로인간이다 특남자 남자는 노콘질사 하지말고 제발 즐기고만 살다 가라 씹새들아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100666,로그인 안한 상태에서 검색한것도 다 기록에 남는다고ㄷㄷ시발 sns만 인생의 낭비가 아니라 애초에 컴퓨터 하는거 자체가 인생의 낭비이자 발목잡는 일일듯,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100667,비회원으로 검색하더라도 IP 확인 가능하고 그 IP대역에 회원으로 로그인한 기록 확인해서 잡아낼 수 있음그뿐만아니라컴퓨터 랜카드마다 맥어드레스라는 고유 일련번호가 있는데 그 맥을 조사하고 해당 맥을 통신사를 통해 조회해서 알아내는 방법도 있음맥어드레스 추적 이라고 뉴스검색해보면 이 방식으로 노트북 절도범 검거한 사례 많이 나옴,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100668,시발 아예 그냥 컴터를 하지 말아야겠네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100669,오늘부로 김치 포털 버리고 구글 쓴다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100670,내가 병재인 문신이라는 단어 개발했는데그런것도 잡혀가노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100671,사형일듯 ㅠㅠ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100673,ㅇㅂ도 네이버메일로만 가입하라해서 욕쳐먹지 않았나네이버 시발 안쓴다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100674,진짜 헬조선,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100675,막짤 앵커 이름 누구였지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100677,구글 냅두고 왜 네이버,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100678,네이버가 유명하니께,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100679,와 이거 존나 심각한데와 말이 안나온다 ㅋㅋㅋㅋ구글은 정보 넘겨주는거 없겠지이런거보니깐 그냥 폰도 아이폰 써야하나 싶네한국기업은 답이없네 ㄹㅇ뭐냐이게,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100680,아이폰이 먼상관어차피 통신사를 한국꺼 쓰는데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100681,ㄴ저거랑 다른얘기,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100682,나는 이재명이 대통령되면 지금보다 심하면 심했지 덜 하진 않을듯 야동 때려잡는다고 전국민 IP 다 뒤질 놈임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100683,지옥이 있다면 지구가 지옥이고 저승사자는 바로인간이다 특남자 남자는 노콘질사 하지말고 제발 즐기고만 살다 가라 씹새들아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100684,n번방 이 개호로새끼들은 그렇게해서라도 쳐잡아야지 그럼 피해자들 계속 늘어날텐데 가만놔둬 흉악범죄자새끼들 쉴드치는거보면 존나 역겹네 호로놈들이,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100685,난 그래서 검색은 무적권 영어로 하지롱,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100686,너부터 압수수색,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100687,경찰이 팩스보내면여행사는 여행기록도 모조리 보내준다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100688,무조건 구글 써라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100689,어차피 이제구글밖에안쓴다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100690,천조국은 Fruit of the Poisonous Tree Doctrine이라고 해서불법적으로 취득한 증거는 재판에서 절대 인정 안 되는데헬조선은 불법채증이 만연하는구나,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100691,얼핏 본적 있는데 예전에 보스턴 마라톤 테러사건 알지그 당시 FBI에서 밥솥 검색했던 인간들 모조리 색출해서 잡아냈다는 말이 있다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100692,우리도 위법수집증거배제 법칙 즉 독수독과이론이 형사소송법에 규정되어있다적법한 영장으로 증거 취득했거나 임의제출 받은 거로 보겠지 법원에서,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100693,그거보다쉬운 애국법도 설명해봐라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100694,진정한 독재국가네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100696,토론토에 어디있는지 다 암 근데 돈받아 처먹을떄 윤창년 썩은ㅂㅈ냄새맡고 온 민주당 국개들이랑 엮여 있어서 안잡아 오는거야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100698,범죄자 수사협조대상이여서 하는거라면 나는상관없음 악용의 여지가있긴하겠네근데 뭐든 악용하려면 악용하는게 가능하지 법이란게 완벽할순없으니,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100699,응 구글 ㅋㅋ네이버안써,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100701,모바일 구글 검색어 자동저장 어케 끄냐검색만 하믄 ㅅㅂ av배우 검색 내역떠서 좆같노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100703,일반인은 솔까 상관없음 ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100704,일단 기본적으로 갈라파고스 포탈밥상문화 네이버에 상시 로그인을 하고 잇다는거 자체가 존나 씹미개하다는거다IT의 개돼지층 유저라고나 할까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100706,네이버가 잘하네 이건ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100708,16년 저거 무죄판결만 받았지 이후 영장없으면 자료 절대 안줌선동하는새키는민주화,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100709,나가 씹어먹어부럿는디 무 슨 문제 라도,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100710,네이버 2010년 이전까진 많이썼는데 요즘은 광고 좆같이 많이떠서 구글만씀,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100711,구글코리아는 뻘로 있냐 ㅋㅋ구글닷컴도 아니고 구글cokr 쓰는넘들이 먼 네이버를 피하고 있다고 자위질이야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100712,개인정보보호법에 범죄 관련 중차대한 사항은 개인정보주체의 동의 없이 수집 가능한 사항 중 하나다무식한 새끼야 덜떨어지면 그냥 찌그러져 살자ㅠㅠ제발,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100713,개인 검색 기록을 왜 서버에 수집저장하는거냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100714,이거 걱정하는 애들은 뭐가 그렇게 떳떳하지 못한거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100715,아직도 네이버 쓰냐ㅋㅋ 구글 써야지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100716,애플은 태러범폰도 안열어줌 구글도 개인정보 보호 엄격한데네이버는 ㅋㅋㅋㅋㅋㅋㅋㅋ곧망함 저렇게하면,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100717,무섭다 무서워,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100718,시발 난 구글에 검색하지 그래서 뒷치기 뷰지 스타킹 발 이런거 잘 검색함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100719,야이 c8이게 나라야 영장없이도 다 할수있네 빨리 이민들가자,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100720,마이너리티 리포트 생각나노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100721,이런 기법을 공개한 것도 수상하네ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100722,공상국가에 오신걸 환영합니다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100724,범죄자 잡는 건 좋은거지cctv에 찍다고 호들갑떠는거랑 뭐가 다르냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
100725,구린 색끼들 인권 찾으면서 펄쩍 뛸 소식이구먼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
