,댓글,출처
64484,기술유출로 따라잡고 있다는거지 따라잡혔다는 말은 없는데 아예 제목부터가 초격차유지 될것인가인데 넘어섰다는 헛소리하고 있네ㅋㅋ 그리고 니네꺼는 니네 징그럽게 많은 인구로 사니까 그렇지 도대체 니네 나라 밖에서 어느 나라가 중국산 쓰냐 MADE IN CHINA싸구려 이거 모르는 나라있냐 니 중국 밖에서 중국 자동차 본적있음ㅋㅋㅋ 그리고 이 등신아 니네 주민등록 미등록자 합치면 인구가 20억이라며 미국 3억5천만이다 인구가 6배 차이나는데 미국 70 따라간게 자랑스럽냐 지금 니네 짱깨 9명이 미국인 1명만도 못하다는 거야 너는 아까부터 나같으면 존나 쪽팔일 일을 자랑스럽게 말하내ㅋㅋ 아 그게 짱깨 종족 특성인가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64485,ㅋㅋㅋ 웃고간다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64486,아직 살아있는 똘똘이가있네 일베망하고 병신들만 있는줄알았는뎅,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64487,보쉬 다월트 마끼다 다 써봤는데 디월트만큼 수리잘해주는메이커가 없더라고불량아니어도 무상처리 엥강하면 많이해줌,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64488,돈없어 계양쓴다 디월트 가지고싶다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64489,디월트가 정회전 역회전이 자이로센서가 있는지 돌리는 방향으로 정 역 회전 먹더라고 신박함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64490,중국 망하면 연계된 우리도 망하는 거지경제적 지식이 그다지 없는 사람도 누구나 느낌적인 느낌으로 알고 있다역으로 돈벌수 있는 기회일수도 있는것올해말 내년은 정말 누구도 앞을 예측못하는 대혼돈의 카오스다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64491,제발 망해바라 한국이 망하나 ㅋ ㅂㅅ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64492,덕분에 공기 깨끗,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64493,툴은 마키타가 최고다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64495,헤비듀티로 좋지 근데 무거워서별로마키타가 가볍고 잔고장도 없음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64496,세신 버팔로 미만잡가격으로,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64497,댓글에 쭝뽕맞은 짱깨쉑들 ㅈㄴ 많네아따 슨상님 살아계실적엔 그라지 않았는디,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64499,그니까 형냐 화날만도해 씹세끼들 머리에 똥만들어있어,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64500,저렇게 짱깨 떠나는 기업들 바짓가랭이 붙잡아서 반도로 대려와야지 문머갈은 뭐한다냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64501,수천번을 강조해도 부족하지 않은 말대한민국의 안정과 세계의 평화를 위하여 지나바퀴벌레홍어는 몰살이 답이다httpsgtvorgwebVideoPlayUI,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64502,짱개들 건빵떨다 알아서 무너지내,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64503,디월트 보쉬 잘 안 사는 이유가 메이드인 짱개라서 그렇다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64504,티말고는 전부 메딘 차이나임 미국공장에서 만드는것도 있는데 그건 한국에서 안팜 직구해야함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64505,보쉬 제품말레이시아산 40 전문가용헝가리 산 30 전문가용독일산 10 전문가용지나산 20일반용,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64506,내꺼 보쉬 말레이시아던데무슨 마트에서 파는 3만원짜리 사노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64507,노가다나 인테리어 전동 드릴 쓰는거보면 거진 디월트꺼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64508,철물점에서 출장 온 할배도 디월트 쓰더라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64509,마끼다 압도적 탑디월트 밀워키 비슷,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64510,수공구론 밀워키좋지않음상남자 수공구는 밀워키인데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64511,그런대도 세계 유일 경제성장 중이고 코로나는 다 잡았다고 하는 뻔뻔스러움 보면 그냥 인간이길 거부하는 생명체들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64512,다인도가서 짱깨들미세먼지공격받았음좋겠다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64513,노가다 김씨들 오랜만에 아는체 할만한거 나와서 신났네 공구가 뭐가 좋든 실력있는 목수는 연장탓을 안하는 법이다ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64514,짱개새끼들 입국막아야한다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64515,잘된 일이긴 한데먹고 살거 없으면 전세계로 퍼져 나갈듯좌파 정권일때 존나 들어오겠지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64516,블랙엔데커싸고 좋은데 왜잘안쓰냐색깔때문이냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64517,싸고 크고 무겁고비싸고 작고 가볍고이해옴,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64518,전자드릴샵가서들어보면 다거기서거기던데가격대는 블랙엔데커가 디월트 보쉬보다 훨싼듯 배터리도 보쉬 디월트 18V써있는데 블랙엔데커는 20V써있던데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64519,아 핵심을 던져줘도못알아쳐먹는 새끼들이 있긴 하구나,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64520,그니깐 씨발 무게 같다고 크기도 차이안남,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64521,싸고 크고 무겁고비싸고 작고 가볍고내가 이말을 뒤에 안해줬구나무슨 초딩도아니고 ㅋㅋ내구성이 넘사벽,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64522,내구성은 몰랐지 ㅋㅋ근데 보쉬가 마끼다보다 내구성 더좋던데 왜 마끼다가 더비쌈,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64523,ㅇㅇ 내구성은 사실 쓰는 사람에 따라 다름근데 크기가 젤 중요해서 디월트가 뜬거임httpitemgmarketcokrItemgoodscode1874980633동성능대에 이거보다 작은거 있으면 찾아봐라 절대없다마끼다가 사실 내구성 갑임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64524,밀워키가 갑이다내구도에서 디월트는 그립감이랑 홍보 성능내구는 처발림,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64525,디월트 요즈음에 마케팅으로 많이 떴지현장은 마끼다 많이 쓰고 좀 많이 받는 함마드릴작업은 티 많이 씀,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64526,노가다 게이노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64527,그래봤자 미국에선 디월트 씀,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64528,계양미만 잡임 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64529,우리나라도 거의 반짱깨국임ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64530,내가봤을땐 외국인이볼때도 짱개랑 똑같음 원래 똥뭍은개가 겨뭍은개보고 지랄하지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64531,정답ㅋㅋ 요즘 뉴스보면 짱개나 다름없음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64532,10여년 전에는 짱개랑 거의 유사했다이전에 하와이 선셋 크루즈에서 음식들 앞에서상폐년들 몰려다니면서메뚜기 짓하던걸 아직도 못잊음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64533,미국도 확진자 9백만명 넘겼는데 뭐 어떠냐뒤질 새끼는 뒤지고 살 새끼들은 산다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64534,반도 인구는많고 땅이 너무좁다이기,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64535,관심없어 ㅡㅡ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64536,누구얌 ㅡㅡ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64537,저기서 1명이라도 확진자나오면 오늘 저기갔던 놈들 전부다 검사받아야댐 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64538,확진되든말든 전원 다 아무튼 음성 판정 받을 사람들이라 괜찮음 ㅇㅇ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64539,전부다 코로나 걸려서 뒤졌음 좋겠다 병신새끼들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64540,3군사령부도 있다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64541,우방타워랜드 미만 잡,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64542,니애미 강난희,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64547,저기서 문재인 반대 집회하면 바로 코로나 확진자수 천명은 되겠지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64548,뒤질때 안됐냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64549,대가리 다 똑같은거 봐라ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64551,씨발 중국새끼들 다 뒈져버렸음코로나 때문에 자유가 없어졌어 씨발바퀴새끼들아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64552,저래놓고 걸리면 삼성 탓하겠지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64553,니첸 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64554,죽은자의 영혼이 내려와 블루문에 비추니 문재앙이 온누리에 퍼지는도다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64555,느금마가 걸리면 거품이 아니겠노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64556,오늘같은날 굳이 에버랜드 가는 새끼들은 대체 뭔생각인거냐딱봐도 사람 ㅈㄴ 몰려서 미어터질거 아는데 왜감뭐하나 타려면 다리 아프게 몇시간 서있어야되는거 알면서 왜감그렇게 삼성에 돈을 퍼주고 싶은거임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64557,미개해서 그래,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64558,모든 사람이 너 같은 생각으로 안 갈줄 알고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64559,에버랜드가 삼성꺼라른거 아시는 좌좀들이 몇분이나 될까요,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64560,사람들이 다 백수인줄아노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64561,나 4월초에 가서 티익스프레스 6번 탔음 ㅋㅋㅋㅋ빅5 전부 타고 내려와서 바로 다시타기 씹가능했다 이기,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64562,근데 의외로 왠지 저래도 코로나 없을거 같음 ㅋㅋ코로나 그냥 광우뻥급 괴담일거 같다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64563,좆밥 바이러스 맞음 ㅋㅋ 그냥 감기임코로나 양성 ㅋㅋㅋㅋㅋ 키트 자체가 지맘대로임ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64564,미개하노나가기는해야겠고 마스크는껴야 마음이 편하고ㅋㅋㅋ마스크는 걍 심리적방어막이된지 오래마스크부적같은거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64565,한국인 ㅄ들은 사망율을 봐야지 왜 전염력에 포커싱을 두냐전염되도 99증상 못느끼고 지나가는데 1년다된 코로나가 아직 사망자수가 400좀 넘음솔직 원래 기저질환 때문에 오늘내일 할 틀딱들이 죽은게 대부분이다 젊은 사람중 사망자 없는게 팩트임독감으로 인한 사명자는 한해 3000명 죽고 그럼 ㅅㅂ 독감 때문에 매년 마스크쓰고 방역조치하고 해야지 왜안하노 ㅋㅋㅋㅋ우리나라 한해 자살 사망자가 12000명이 넘는다 이게 더 심각한거 아님 코로나에 비하면 진짜 국가비상사태 수준인데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64568,존나 어이가 없노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64569,헐 ㅋ진심으로 난 상상할 수도없다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64570,월요일날 확진자 500명이상 나온다에 내돈 모두와 내 부랄을 건다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64571,개많네 ㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64573,환상의 나라로 오세요 즐거운 축제가 가득한곳,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64574,코로나 개좃도 아님 초기 우한에서 퍼지는거랑 지금이랑 다름 신혜식 전광훈 차명진 다 양성 나오고 햇지만 다 격리 해체 다 틀딱을이고 전광훈은 지병도 잇고 하루에 섹스 2번 가능하면 별문제없다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64576,이런거보면 우리나라는놀곳이 매우부족한듯,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64577,저번주 갔다왔는데 사람많긴하더라 ㅋㅋ 그래도 워낙 넓어서 돌아다닐만하던데 사파리 버스는 오른쪽에 앉아라 ㅋ 왼쪽 앉았다가 빡만치다 내렸음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64578,일베충 백수새끼들이나 시간 남아돌지보통 사람들은 놀러나갈 시간이 주말밖에 없어그래서 사람이 미어터지던 차가 막던 가는거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64579,덜떠어진새끼마냥 핀트못잡고 어버버대노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64581,와 저번에 내가 갔을때는 사람없는거였네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64582,코로나 아니어도 방구석에 있었을 사람들이 나가는 사람 욕하고 앉았음 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64583,댓글보소 ㅋㅋ틀니들 우덜 폭동 못 일으키니 ㅂㄷㅂㄷ 거리는거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64584,코로나 이제 끝날때도 됫지 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64585,할로윈을 왜 챙기냐 ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64587,여자 하나 꼬셔볼라고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64588,할로윈데이는 방치광복절 개천절 집회는 코로나 때문에 금지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64589,당근이제이 저기서 시위를해보드랑개,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64590,이래놓고 집회를 욕함 씹새키들ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64591,삼성 돈 벌고 좋지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64592,눈치게임 졌노 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64593,우한이 코로나파티때랑 똑같구만,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64595,좆로나는 틀딱들만 벌벌떰 ㄹㅇㅍㅌ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64596,좆반도새끼들은 어디 처 놀러가지 않으면 좀이쑤시냐 그냥 좀 소소하게 조용 지내지 꼭 개 나대요 시발 미개한 년놈들 역겨워,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64597,마스크를 전원썻으니까 안전합니다 훠훠,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64598,중국인 줄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64599,그니깐 문재인 탄핵집회를 맨날 시발광화문같은데서만 쳐 하지말고 좀 발로좀 뛰라고이 븅신같은 수구꼴통들은 줘도 못쳐먹어,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64600,계속 들어오려고했는데 포기함에버랜드랑 롯데월드가 전세계 상위권 놀이공원이다들어와도 이익이 클꺼같지 않아서 안들어오는거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64601,유니버설 가봤노 별거좆도아니다이래봐도 에버랜드랑 롯데월드가 ㅆㅅㅌㅊ 놀이공원임 입장료도 싸고내기억으로는 우리가 졸라 유치하려고 했는데 유니버설이 수익 안날꺼같으니깐 발 뺀거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64602,유니버셜은 가봤는데 도쿄 디즈니랜드를 안가봤다 유니버셜도 큰데 디즈니랜드는 비교도 안되게 넓다카드만,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64603,유니버설이 롯데월드보다는 높지근데 롯데월드 에버랜드처럼 로컬 놀이공원이 잘나가는경우가 전세계적으로 드물음유니버설이 굳이 들어와서 피볼생각 없는거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64604,안산에 유니버셜 스튜디오 들어온다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64605,시국이 이런데 꼭 저렇게 사람 바글바글한데 가고 싶을까 에휴,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64606,위선과 거짓말의 나라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64607,궁금한게 지하철에서 감염사례는 아예 없냐없는 이유는 뭐냐 지하철에서는 사람들이 말을 안해서 감염이 덜 거 이닐까에버랜드 경우는 뭐지 잘 걸리나 그럼 집회도 야외인데 소리지르고 니까 감염 확률이 높나잘 모르겠다 이해 좀 사켜줘라 게이들아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64608,거의다 무증상이거나 가벼운 감기증상이라 검사안하는거지검사를 안하니 감염인지 뭔질 모르는거고맘먹고 하루 지하철 유동인구 전체 검사하면 몇만명 나올듯광화문때는 대놓고 표적찍어놓고 검사를 하니 나오는거고 당연,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64609,아 고맙당,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64610,할로윈 퍼레이드하는 러시아녀들 넘 예쁘더라 분장이 미모를 가리지 못함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64611,우리동네에 서울랜드 퍼레이드하는 러시아여자들 있는데 진짜 예쁨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64612,훈수두는새끼들 밥먹을때도 마스크끼고먹어라ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64613,시발 코로나 그거 그냥 감기야 감기 좀 유명한 감기 시발년들아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64614,20살 때 친구가 돈 낸대서 자연농원 갔다 근데 이 새끼 돈 없어서 입구에서 염소 자지 막대기로 툭툭치고 킬킬대고 퍼레이드 담장 넘어로 구경만 하고 왔었네 30년 지난 지금 아내랑 함 가보지 해서 가서 최대한 많이 타려 했다세 번째 놀이기구가 뱽글뱅글 도는 거였는데 약간 어지러웠다 바로 위에 또 뭐가 있길래 보니 또 도는 건데 마누라가 타지 말자는거 억지로 태웠는데 둘 다 멀미에 속 뒤집어 져서 의무실에서 약 타 먹고 해롱대다 집에 왔네 달랑 네 개 탓는데 좋은건 타보지도 못했네 유니버설은 편하던데 에버랜드 죽는줄 알았다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64615,중국은 사회적 거리두기 안하노우덜식 사회적 거리두기랑까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64617,위선과 거짓말의 나라 ㅋㅋㅋ말이 되는게 하나도 없음그냥 말이 안되는거 억지로 끼워맞출려고 애만쓰는 나라같음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64618,으따 코로나는 문재앙 규탄 반정부 집회 415부정선거 규탄 정권이 끝장나는 대규모 집회에서만 생긴당께요,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64619,저런 곳에 유충새끼들 데리고 간 부모새끼들은 진짜 부모자격 없는 씹새끼들 아니냐씨발 꼬추 보지 벗고 떡치다가 정액 질내사정해서 애새끼 깐 버러지같은 새끼들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64620,진짜 머가리에 생각 개 좆도 없는 씹새끼들이 올 여름에도 휴가받고 피서즐기러 바닷가도 몰리고 관광지에도 좆나게 몰리더만해운대만 해도 8월 초 피서객 100만명 돌파했음 httpnewskhancokrkhnewskhanartviewhtmlartid202008052020015code620102이미 전국으로 미쳐가지고 밤새 술쳐먹고 춤추고 여행가고 영화보고 씹고 물고 뜯고 즐길거 다 즐기던 판국에문씹새끼 규탄하는 815 대집회 한번 열리고나선 코로나 바이러스 잠복기 그딴거 좆까고 단 하루만에 그 집회로 인해전국으로 코로나가 재확산되었다고 선동하더라 역겨운 씹새끼들이중요한건 정부가 올 여름 숙박할인 쿠폰 외식 지원금 등 쿠폰을 지급하면서 여행을 독려했었음httpsnnewsnavercomarticle0140004519948 또 쿠폰 뿌림 시즌2 개막했다 많이들 여행가고 많이 쳐먹고 빨리 좀 뒤져주라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64621,와 이러니 촛불선동이 먹거지 대단하다 진짜 나라민도가 딱 해방시절 조선민도 그자체임 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64622,코로나고 나발이고 저기서 어떻게 노냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64623,사회적 거리 30cm,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64624,사회적 섹스거리두기,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64625,코로나 청정지대 에버랜드 버스 지하철,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64626,애새끼 데리고 저런데 가는 정신나간 애미도 있네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64627,그니까 코로나 어쩌고가 질병도 아니란거임뭔 씨발 좆도아닌 감기갖다가 걸리면 죽네마네 지랄들이야좆같은 마스크 다 찢어버리고 생산활동 열심 해야한다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64628,씨발 이지랄하면서 시위는 안돼 틀딱들 존나게싫은데 저런 이중잣대는 극혐이다 진짜,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64629,어쩜 저렇게 뻔뻔하게 코로뻥으로 선동해가며 중국 지갑이나 채워주고있을까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64630,개돼지들 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64631,미사일 투하,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64632,짱깨랑 다를게 뭐냐 ㅋㅋㅋㅋ 진짜 병신세끼들 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64634,갓럼프 3선 가즈아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64635,3선은 헌법에 없다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64636,미국인들은 러시안들하고 다르다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64637,피뢰침 ㅆㅅㅌㅊ노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64638,무섭다 신은 반드시 계시는구나,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64640,좆럼프 지지자는 이제 미신까지 기대야 희망을 거는 상황까지 왔네ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64641,이러고 만약 안되면 레전드인데ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64642,일베충이 빨면 안대는 경향이 있음 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64643,바이든보다 러리가 더 강적이었음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64644,16년에 트럼프 지지한다고 하면 일게이들 욕하고 지랄들 하는 새끼들 많았슴 중간에 갈아탄 새끼들이 지들이 아주 오래전부터 지지하는척 하는것임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64645,ㅈㅈㅂ이야 ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64646,httpswwwilbecomview11298714682바이든 유세에는 겨울비 내림,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64647,httpsmilbecomview11298690040ㅈㅈㅂ ㅁㅈㅎ 어디서 퍼왔노 빨렙게이야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64648,드디어 역풍이분다 황관을 받으시오 트럼프황제폐하좆족중공짱깨들을 싹쓸이 하실거다 오마이오당 잔당 간첩들은 허튼 공작은 말아야한다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64649,트럼프 당선되던데미래가 보여,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64650,아니 이미 트럼프 재선 확실한데 뭐가 문제야 ㅋㅋㅋㅋㅋ이게 논란이 있는 것조차 웃긴게 선거인단 투표수가 타 주에 비해 많은 오하이오 플로리다가 이미 트럼프한테 넘어갔는데 게임 끝난거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아직까지도 바이든이 이길거라고 예상하는 일베충들은 뭐하는 놈들이냐 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64651,펜실베니아가 질 거 같다 텍사스도 오라가락 재선이 어려워 보이는데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64652,다 가짜뉴스,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64653,ㅋㅋㅋㅋㅋㅋㅋ 아따 우덜이 아니면 그거슨 다 가짜여 유일신 트럼프 황제폐하 욕하는 기사는 다 가짜여 그냥 가짜여 시발 틀딱새끼나 홍어새끼들이나 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64654,더러운 홍어새끼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64656,일베에서 바이든이 이긴다고 떠들어야 트럼프가 이김,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64658,어휴 틀딱들 지랄났네 치매걸린 새끼들 마지막 남은 뇌세포를 이딴거에 허비하네 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64661,도람뿌성님이 날씨조작한거 아니냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64662,이 기사 보고 진짜 존나 웃겼었음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64663,트럼프재선은 이미 트럼프 첫 대선 이기고 확정이고미국역사상 재선 방어 못한 새키 거의 없다 봐도 무방함못한게 ㄹㅇ 병신새키들이지 재선은 당연한거이미 러리 외에 인물도 없는 민좆당이였는데 ㅋㅋㅋ시발 또 사골 마냥 바이든 쳐 들고 오는거 보면 ㄹㅇ 똥줄 타긴하나봄 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64664,클린턴마저도 재선 성공한건 진짜,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64665,노바마 된것만봐도 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64666,재선 실패한 머통령들이 아버지부시 포함해서 다섯명도안되지않노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64667,ㅇㅇ막 떠올려봐도 부시병신 카터병신 그리고 포드밖에 없음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64669,3번이니까 틀렸네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64670,그냥 한방 더 때려 박은거 아닐까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64671,트럼프는 성격이 괴팍하지만 적어도 변태 싸이코 바이든 보단 훨씬 낫지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64672,하늘도 트럼프를 돕는 중아무일 없고 바이든 당선,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
