,댓글,출처
49363,개콘 망할만하네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49364,이 시국에 타꼬야끼를 팝니까 하면서혐일세뇌된 국뽕병ㅇ신새끼들이 자꾸 시비거니깐붙여놨겠지오죽하면 저런거 붙여놨겠냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49365,한동안 이자카야들 다 그랬음 시비걸고 지랄하니까 먹고 살려고 그런거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49366,ㄹㅇ 정신병자네 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49367,때려죽일 기세에서 극진하게ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49368,장담컨테6개월안에 문닫는다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49369,국산오토바이 사장새기가 호남새끼네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49370,실천력 좋네보수우파는 이런 실천력을 밴치마킹 해서 노노 차이나를 해야 한다노노 차이나를 하다보면 호응하는 좌파들도 생길 것이고 그러면서 외연확장이 되는 거다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49371,대문과 가게문에도 no japan을 붙여놓으면서일본 손님은 극진 모시는저런 모순을 이겨 낼 수 있는 사람만이 좌파 할 수 있는거다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49372,가게사장님이 배우신분같은데 어디사시는분이지 한번 음식먹으로가고싶노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49373,사장이 좀 병신인듯 라이더는 어쩔수 없는데 손님한테 동참하는 거냐 뭔 병신 같은 소리를 졸라개 길게도 적어놨다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49374,쪽바리 홍어처먹는 소리,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49375,반일하는 애들은 글에서도 빈정거림이 묻어나네 ㄹㅇ신기함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49376,참개씨발 좆같은홍어씹쌔끼구만ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49377,사회성이 딸리나 똥고집 있는거 봐선음식에 대한 감각이 있으면 맛있긴 할듯 ㅋ 지 자존심땜에 ㅈ 같은건 못팔아서적성에 맞지도 않는 사람 만나는 회사나 사업하다인생 죽창 나는것 보단 저런 소규모 장사하는게 저 새끼한텐 좋은 길임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49378,일본 손님 받아알바들 혼다 타도 개인에 선택이야근데 no japan반일 정신 병자 들은 지들이 무슨말을 하는지도 모르네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49379,개소리도 참 잘지게 적어놨네 ㅋㅋ 일본 손님이 많이와팩트체크 현재 일본 한국 양쪽 관광 불가 상황인데 ㅋㅋㅋ판타지 일본손님 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49380,그러네 배우신분 깜박하면 속을뻔했노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49382,선택적 반일은 정신병이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49384,응 너희 가게 메뉴 불매해서 망하게 해줄게,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49385,링크 아는게이 없냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49386,보나안보나 점포도 없는 배달전문점,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49387,저 일본손님이라는게 혹시반일불매 루리웹 덕후의 여자친구 애니메이션 쿠션 말하는건가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49388,그냥 볍신인듯노재팬인데 우덜집 오는 일본인은 예쓰재팬임한국오토바이로 배달은 무슨 병신새낔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49389,ㅋㅋㅋㅋㅋㅋㄹㅇ 병신이 따로없네 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49390,8분 이라는것만봐도 그냥 못배운 무식한 새끼ㅋㅋㅋㅋㅋㅋㅋㅋ 8분 오셨긴 병신새끼 못쳐배운새끼가 누굴 가르치려고 동참하셨으면 좋겠습니다 이지랄하노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49391,8분동안만 왔다갔나보지ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49392,이건 지가 노재팬 해야지 남한테 강요하라고 쓰레기 스티커 보내는거 아니노ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49393,아니 무슨 씨발 좆중복좆고전이 한페이지에 두개나있는데 심지어 일베비율 존나높네 ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49394,꼬우면 처먹질마저,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49395,저런대 특징 원가절감 오지게함 위생도 점검받야함절대 안시켜막음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49396,문재인만도 못한것들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49397,몇번을보냐 ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49398,저거 어제 보배드림에서 본건데ㅋㅋㅋ 보배드림애들 댓글로 주문한사람한테 토착왜구 쪽빠리라고 욕 오질나게 하드라ㅋㅋㅋㅋㅋ 개웃겻음ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49399,가게 주소랑 상호 어디갔노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49400,no japan이라면서 일본 손님 극진는 머꼬 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49401,시발 내주변 노노재팬충들때문에 미치겠다 진짜 왜 집안꼬라지부터 가족은 안그런데 친척들이 죄다 노노재팬충이다 시발 카톡프사에 문재앙김정은 손잡는사진올리고 허구한날 독립운동은못해도 불매는한다 이지랄사진 올려놓고 꼴에 친척이라 만나면 또 반갑다고 술도한잔 쳐마셔야하고 정치얘기나오면 또 맞짱까고 해외여행가서도 문재앙남북단일팀 찬반문제로 친척vs나혼자 존나싸우다 개판나서 분위기안좋게 한국왔다 내주변친구들도 대깨문새끼들 존나많은데 이제 상종도 하기싫다그나마 같은 보수한명있어서 술집에서 둘이서 문재인개새끼 하면서 술먹는데 옆테이블 대깨문보빨남새끼가 여자친구앞이라고 나한테 조용좀하라고하더라 술도 취했고 좆같아서 걍 무시하고 조국까지 욕했는데 결국 참더라 진짜 주변인간정리한번 싹해야하는데 그럼 남는인맥이 너무 없을것같아서 또 무섭고 어쩌냐 ㅋㅋㅋㅋ 부동산때문에 망해서 탈깨문은 몇명있는데 아직 대부분 대깨문이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49402,망할려고 작정을 했네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49403,병신같은새끼ㄹㅇ 죽이고싶네 어느가게인지 궁금하네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49404,반일을 하지말고 공상당 중국을 해야지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49405,어느 가게인지 걍 이름 공개해라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49406,ㅋㅋㅋ 배운것도 없어보이는 새끼가 자존심만조만간 문닫겠다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49407,이경규옹 명언이 떠오르네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49408,손님이 왕이 아니고 사장이 왕이다 라는 마인드 ㅋㅋ 손님 주제에 왕이 시키면 따러라 ㅋㅋ 틀딱 마인드 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49409,불매하는 가게를 불매하면 됨,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49410,전라블로 사장 ㄷㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49411,내가 좌파 빨갱이들 극혐하는 가장 큰 이유가 이거임ㅋㅋㅋㅋㅋ말과 행동이 너무 다르고 이성보다 감성에 따라 그냥 보기 좋은 짓만 하면서 지가 잘하는 줄 알고 있음ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49412,ㅋㅋ민원존나넣으면 위생점검 나갈텐데 자영업하는새끼들 절대 안걸릴수가 없다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49413,저기 어디냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49414,어디고 돌았네ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49415,어딘데 여기,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49416,6개월 안에 폐업각이노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49417,찾아갈사람 많을듯 ㅋㅋㅋ 오줌 지리겠네 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49418,노재팬 대문짝만하게 붙여논 가게에 일본손님 8명이 와서 배불리 먹고 갔다고 ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49419,정신병자지 머 ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49420,가게명 공개해라 미친 거 같다 저건,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49421,사장아 장사하려면 4줄까지만 쓰는거다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49422,반일은 자유지만 남에게 강요해서는 아니된다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49423,저런새끼는 죽여도 1도 양심의가책 느낄필요없다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49424,반일국뽕은 정신병입니다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49425,진짜 존나 가짠다 씨발새끼 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ백분토론 아니 일분토론 붙여주면 박살 낼 자신 있다 ㅅㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49426,좌빨이랑 대화 안 통함논리가 없음 본인 논리만 성립하고 본인과 반대되는 의견은 무시함내로남불 병신새끼들임그냥 벽이랑 대화하는 게 나음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49427,인지부조화는 진짜 패는게 약인데 후 시발 세상 좋아졌다 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49428,혼다 타고 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49429,어디냐 좌표 찍어라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49430,일본 불매는 하지만 일본 손님은 극진 모신다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49431,ㅋㅋ 미친새끼네ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49432,손님은 극진 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49433,오찌합니까 ㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49434,임재범 오찌합니까 오또케 할까여,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49435,일본 앞잡이 하는놈이네앞에서는 노 재팬 뒤에서는 아리가토 고자이 마스ㅋㅋ 저건 병이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49437,이기 쉬발 사장노무쉐퀴 내로남불이네자기편한대로 해석하는 아전인수 습관화된 쉐퀴,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49438,누구나 다 계획은 있다 쳐 맞기전까지마이클 타이슨음식점사장 테클걸어서 골목길 인실좆 시켜라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49439,저학력 저학벌 종자인가보네 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49440,노재팬 자영업자조선족전라도짱개들 머가리 수준임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49441,전라도 억양 자동지원되네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49442,누가 반일 혐한을 선동하냐면 그거로 이득을 보는 인간들 때문이지 거기에 선동당한 인간들은 뇌가 없는거고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49443,아따 반일불매운동은 해야하지만 내가게 매상올려주는 일본인들은 극진 모셔준당께ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49444,무슨 생각으로 대한민국 사냐 이지랄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 정신병자들 존나많네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49445,이거 좆중복이지 언제 일어난일임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49447,국산오토바이 핵심부품은 다 일제다 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49448,저거 댓글달고있는 핸드폰도 일제 부품 없으면 만들지도 못함ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49449,사장놈 전라도홍어라는거에 내 두손두발을 걸지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49450,노노재팬 ㅇㅈㄹ 씨발,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49452,일본손님 8명 ㅈㅅㄴ ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49453,저기 어디냐일롬보 게이 나와라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49454,국산오토바이ㅋㅋㅋ 스즈키 혼다 이름만 효성 대림으로바꾼거 아니면 kr타나씨발,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49455,효성스즈키 대림혼다 대깨문이 그런걸 알겠노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49456,미국과 러샤가 30년이상 치열한 최강 라이벌이었음 살벌한 정보전과 진중함이 짱깨와 비교하면 중딩과 대딩 차이임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49457,근데 한국인들 보면 러시아를 무시하더라고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49458,한국인들은 천민자본주의라서 우덜보다 가난해보이면 무시하잔어 돈과 생활수준보고 그나라 평가하는 수준이라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49459,초강대국 미국도 러시아를 제일 껄끄러워 하는데한낮 조선인 따위가 뭘믿고 무시하는지 이해가 안감,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49460,우물안 개구리라서 그럼 반면 교사가 베트콩이잔어 돈좀 벌었다고 돈도 푼돈이면서 나대는식임 똥남아시아 시야안에서 방구석 여포질함한국인은 미국일본짱깨 에서 온 팩트를 알려고 하지도 않고 언론과 기득권에서 마사지된 편향된 정보밖에 모르고 한국엘리트라도 유럽과 아랍역사문화 러샤 동유럽 문화에 관해 관심없고 몇가지 사안만으로 다 아는척하며 무식함짱깨는 거지같이 사는 천민들이 10억 이상이지만 언론 선동 세뇌로 지나가 G2라느니 잘나가고 잘사는줄 알고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49461,11억이상 거지떼들이 짱깨들인데G2라고 부르면 안쪽팔리나,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49462,정보국 출신에 지금까지 통치하는것만 봐도 넘사벽 수준,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49463,흑바마 땐 ㅋㅋ미국 좃까라하고 유럽 깡패짓 했는데트럼프 딱 되고 돌아가는거보니 몸사림,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49464,왜그런줄아냐 푸틴을 능가하는 미치광이라 그럼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49465,당연 경험에서 배웟으면 그 뒤로 다르게 처신하는게 정상아니냐 최소 한나라의 리더할거면 그래야하는데문재앙 문치매 미친새끼는 어휴,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49466,너도 여기에 동의한다고 했던거 기억나지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49467,컨셉도 줫같이 잡네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49468,ㅂㄹ하께 짱퀴,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49469,같은글 반복 도배질하는 저의가 있겠지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49470,트럼프가 결국 될걸 아는거지그거아니면 설명불가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49471,역시 현명하고 냉철함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49472,장기집권은 뭐 운빨로하겠냐다 나름의 이유가있는거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49473,러시아 하면 또 엘지 삼성 사랑이지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49474,푸틴 자세 보면예쁜 할매같음 ㅋㅋ트럼프는 전형적인 게르만 혈통같고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49475,푸틴 한 40년 어리고여장시키면 씹가능,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49476,KGB출신이라 다르노 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49477,푸틴 그냥 트럼프 베프아님사적으로 친했던걸로 알고있는데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49478,유승민 씹새끼는트럼프를 향해 독재자라고 막말하더라씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49479,그새끼는 애비잘만나서 좋은 대가리 개좃같이 쓰는 그냥 개병신새끼임ㅋㅋㅋ 생긴거부터 야비하고 비열하게 딱 생긴대로,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49480,쟤는 그냥 아무말 안라고 중립기어 박는게 제일 나아서 저러는거임 속으로는 엄청 기뻐함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49481,미국이 열받으면 국제유가 반토막 시키는 것도 가능그러면 러시아는 좆망 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49482,좀 쉽게 설명좀,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49483,아니다 이해했다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49484,어 이해했다러시아도 미국못지 않은 강국인데소련해체했다고 무시하는 새끼들이 워낙에 많아서,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49486,ㄹㅇ 몇년전 정보가지고 아는척 씨부리네 ㅋㅋㅋㅋㅋㅋ그리고 유가반토막 나서 가스에 몰빵하고 애초에 미래산업으로 다른거 키우고 있고만,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49487,러시아가 미래산업으로 다른거 키우는중임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49488,여러가지 있는데 주로 화학가스북극개발농업선박제조업식품 이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49489,잘만되면 러시아도 빛이 보이겠군,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49490,러시아랑 이스라엘은 일단 축하 보류일본은 축하는 하는데 당선 축하는 안하고 있는 상태한국은 바이든 당선 축하,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49491,정보는 푸틴이지 벌써 어느정도 부정선거의 실체를 파악하고 있을듯,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49492,KGB요원 출신에 20년동안 미국다음 세계2위 강대국을 운영한 사람인데바이든 보다는 푸틴이 한수위지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49493,이제 하다하다 조선인이 러시아까지 무시하네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49494,조선인은 주제파악 할것,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49495,타이푼 한대만 떠도 벌벌 떠는것들이 뭔 말이 많아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49496,방구석 세기 잘났다고 일어 씨부리는거 보솤ㅋㅋㅋㅋ애니챙겨보는 병신일듯,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49497,2018년이면 경재재재맞고 환율부터 씹운지한때가지고 비교하는것도웃기고 종합국력으로는 조선따위가 비빌것도아닌데 경제력하나믿고 깝치다 쳐맞아봐야 클라스를 느끼겠냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49498,자원구매력외화보유고군사력외교력기술영토패권 같은건 다 빼버리고한국gdp랑 비교하는걸로 마네 ㅋㅋㅋㅋㅋㅋㅋㅋ개 무식해서 할말이 없다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49499,httpswwwchosuncomsitedatahtmldir201703202017032001807html 2017년도 뉴스니까 국뽕그만쳐먹고 자빠져자라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49500,왜 일본이 조선보다 못사는 러시아한테 아가리 꾹싸물고있는지설명해봐 니말데로 개좆밥인데 응,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49501,극동함대전력만으로는 자위대못잡음 이건니말맞음 그리고 미국이랑 공동개발수준 전세계 해군2위급인 일본이 왜 러시아한테 아닥션하는데 쿠릴왜 못뺏어가고 ㅂㄷㅂㄷ거리기만하는데 뭔가 그럴싸한 팩트가져와,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49502,그래 그럼 러전폭기가 독도영해 침범했는데 경제력 한국은 왜 아닥션했는데 게다가 러국방부가 사과했다 뻥치다 개쪽당했지 ㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49503,니말이 맞다면 조선은 영해침범당해도 좌시하지않을거다 개드립이 끝인거야 대응은왜안하는데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49504,아 하나더 ㅋㅋ 러시아가 상임이사국이야 ㅋㅋㅋ 개좆밥러시아는 상임이사국인데 헬반도는 어딨노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49505,코콤사건도 잠수함기술이아니고 잠수함소음줄이는 기술에필요한기계지 ㅋㅋㅋㅋ 병신새끼가 국뽕에 푹빠져서 조선으로는 도무지 레벨이안맞으니 슬그머니 일본끌어다 막네 ㅋㅋㅋㅋ씹천민 국뽕조쎄엔징의 특징밀릴거같으면 미국 일본 중국 유럽 다끌어다넣고 봐바 너 좆밥이지 라고 우김 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49506,너 병신이지 ㅋㅋㅋㅋㅋ 방공식별구역은 니말데로인데 영공은 침략받은거야 씹병신아 ㅋㅋㅋㅋㅋㅋ 침햑당해도 아따 평화가 먼저랑께요 전쟁은 경제력으로한당께요 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49507,니말데로 개좆밥러시아인데 말이라도 쎄게해서 사과라도받던가하는게 정상아니냐 개좆밥에 후진국거지나란데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49508,아따 질문한대답은 쫄려서 못하겠고 범죄국가로 낙인찍어버리네 ㅋㅋㅋ 조선이 개좆인거 인정하면 끝날문제가지고 러시아랑 조선이랑 대립할레벨이라고보는거야 ㅋㅋㅋㅋ하여튼 팩트없이 뽕만차가지고 아가리는 나불나불 ㅋㅋ 너찐따지 학교다닐때도 깝치다 존나쳐맞고그랬지 ㅋㅋㅋ 정작 미국일본중국영국은 러시아를 싫아해도 개좆으로는 안보는게 현실인데 한낱 헬조선 나부랭이새끼가 깐죽거린다 글치 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49509,엉 팩트가져와서 비교해봐 ㅋㅋ 7군단빨아주니까 막 러시아도 까부수고그럴거같지 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49510,팩트앞에선 아가리 꾹꾹 싸물고있노 ㅋㅋㅋㅋ 좆병산국뽕충새끼 ㅂㄷㅂㄷㅂㄷ 심장벌렁벌렁하노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49511,헬조선 천민새끼가 얼마나 열폭에 찌들었으면 ㅋㅋㅋㅋㅋ ㅂㄷㅂㄷ 거리는소리안나게해라 천민새끼야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49512,httpswwwynacokrviewAKR20200420140000080위에는 아르마타 전차 2020년 최신뉴스 밑에는 니가 존나빠는 흑표최신뉴으스 ㅋㅋㅋ 양산도 못한걸가지고 빠는 개병신새끼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋhttpsnewsjoinscomarticle23823711,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49513,아니 니가 가져온다며 이병신은 방금지가 써재낀 댓도 까먹었어,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49514,자 좆까는 씹소리말고 느그나라뉴스 그것도 미국정보기준으로 작성한거 가져왔으니까 반박자료가져와 ㅋㅋㅋ 개좆터는소리하지말고 2020년 최산판이다httpmkoreadailycomnewsreadaspartid8290920referer참고로 흑표 엔진이상으로 제대로 출시도안한거가져다 딸잡는거봐라 ㅋㅋㅋ 니뻘글로 대항해주자면 아르마타 전차가 씹발라버리니까 그것도참고하고 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49515,알았으면 아가랄 싸물어야지 뭘 병신같이 징징거려 더 징징거리고싶으면 반박할팩트 가져와 니대가리 망상말고 씹병신아 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49516,아 이새끼 열폭에 미쳐서 돌아버렸구나 너 눈깔병신이지 ㅋㅋㅋㅋㅋㅋ 니가퍼온글에 러시아 전차안보여 후다닥퍼오느라 심장벌렁벌렁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 눈깔있으면 니가퍼온거 쳐읽어봐 ㅋㅋㅋ 와 상병신새끼 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49517,응 소식이왜없어 니가 흑표라고 자랑질하는 뉴스에 떡하니 나와있구만 ㅋㅋ 5세대라고우겼다고 개씹소리하면서 자위질하는거봐라 ㅋㅋㅋㅋㅋㅋ 영공침범당해도 좌시하지않것습니다 이걸로 끝 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49518,니가 가져온 뉴스보다 최신뉴스가있는데 눈깔씹병신이라 날짜구분어렵지httpswwwynacokrviewAKR20200420140000080그리고 헬반도 2020년 7월 가장최신뉴으스 성능미달 뻥스펙 흑표랑께 ㅋㅋㅋㅋㅋㅋ 아따 이걸로 러시아 밟아보장께 ㅋㅋㅋhttpsnewsjoinscomarticle23823711,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49519,미국기관지 인용한 2020 세계 종합국력순위 다시한번 봐야지 ㅋㅋㅋㅋㅋ 경제재제 월드투톱 미국 유럽제재중인데 여전 국력2위네 72개국 2만명은 대가리가 나빠서 러시아 씹병신국가를 2위로 밀어준당께 ㅋㅋㅋㅋㅋㅋhttpmkoreadailycomnewsreadaspartid8290920referer,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
